NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
DORSUM CUSHMAN;DO0142N04919E;0142N04919;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Cushman (J. A. Cushman);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Paleontologo;USA;americano;20;20° secolo;?;1881;?;1949;Specialista di micropaleontologia.;49.193465;49.193465;49.193° East;1.417100;1.417° North;Nearside;Nord-Est;Bordo Settentrionale del Mare Fecunditatis;37;Taruntius;231;;131C;;;80;6;48;4;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione poco elevata, situata a Nord del Mare Fecunditatis.;;;;1;Formazione di scarso interesse;4;4 giorni dopo la Luna Nuova;3 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Cushman;Dorsum Cushman;1611;85.6515;1.41709958500226;49.1934647525012;2.26095008850098;0.695234298706055;50.3439311981201;48.0758991241455;LOLA2011;North America;American;Dorsum, dorsa;DO;Taruntius;LAC-61;Adopted by IAU;1976-01-01 00:00:00;;Joseph Augustine. American micropaleontologist (1881-1949).;http://planetarynames.wr.usgs.gov/Feature/1611
DORSUM GAST;DO2438N00871E;2438N00871;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Gast (Paul Werner Gast);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo;USA;americano;20;20° secolo;?;1930;?;1973;??;8.706792;8.706792;8.707° East;24.375281;24.375° North;Nearside;Nord-Est;Parte Sud-Occidentale del Mare Serenitatis;23;Linné;319;;167N;;;60;6;36;4;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata orientata nella direzione Nord Sud e situata sul bordo del Mare Serenitatis.;Vi si trovano il piccolo cratere Aratus D e un secondo cratere, ancora più piccolo, sulla sua parte mediana.;;;2;Formazione abbastanza interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Gast;Dorsum Gast;1612;64.8697;24.375280595;8.70679226800007;25.4099979400635;23.3113956451416;8.99403953552246;8.68401908874512;LOLA2011;North America;American;Dorsum, dorsa;DO;Montes Apenninus;LAC-41;Adopted by IAU;1973-01-01 00:00:00;;Paul Werner. American geochemist, geologist (1930-1973).;http://planetarynames.wr.usgs.gov/Feature/1612
DORSUM GRABAU;DO2976N01419W;2976N01419;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Grabau (Amadeus W. Grabau);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geofisico;USA;americano;20;20° secolo;?;1870;?;1946;??;-14.191214;345.808786;14.191° West;29.758024;29.758° North;Nearside;Nord-Ovest;Parte centrale del Mare Imbrium;11;Le Verrier;336;;191N;;;121;22;73;13;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale abbastanza marcata, orientata in direzione Ovest Est.;;;;2;Formazione abbastanza interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Dorsum Grabau;Dorsum Grabau;1613;123.689;29.7580237640879;345.808785629;29.787260055542;29.027379989624;347.856023788452;343.518312454224;LOLA2011;North America;American;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Amadeus William. American paleontologist (1870-1946).;http://planetarynames.wr.usgs.gov/Feature/1613
DORSUM GUETTARD;DO0992S01826W;0992S01826;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Guettard (Jean-Etienne Guettard);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo e naturalista;Francia;francese;18;18° secolo;Etampes;1715;Parigi;1786;Autore dell'origine vulcanica dei Monti dell'Auvergne. Scoperta del Caolino nei pressi di Limoges nel 1765 con l'avvio dell'industria della porcellana. Membro dell'Accademia francese delle Scienze nel 1743.;-18.264041;341.735959;18.264° West;-9.917466;9.917° South;Nearside;Sud-Ovest;Regione Sud-Orientale dell'Oceanus Procellarum;42;Fra Mauro;216;;;;;40;6;24;4;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata situata sul versante Ovest di Bonpland.;;;;1;Formazione di scarso interesse;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Guettard;Dorsum Guettard;1614;40.4572;-9.91746643888766;341.735959115247;-9.50813865661621;-10.2633781433105;342.31533241272;341.207063674927;LOLA2011;Europe;France;Dorsum, dorsa;DO;Montes Riphaeus;LAC-76;Adopted by IAU;1976-01-01 00:00:00;;Jean-Etienne. French geologist, mineralogist (1715-1786).;http://planetarynames.wr.usgs.gov/Feature/1614
DORSUM HEIM;DO3220N02983W;3220N02983;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Heim (Albert Heim);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geofisico;Svizzera;svizzero;19;19° secolo;Zurigo;1849;Zurigo;1937;Scopritore del meccanismo della piegatura delle rocce.  Numerosi lavori sulle Alpi.;-29.833515;330.166485;29.834° West;32.196052;32.196° North;Nearside;Nord-Ovest;Parte Nord-Occidentale del Mare Imbrium;10;Sinus Iridum;358;;201N 205N;;;131;13;79;8;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Lunga dorsale ben marcata, a forma di arco di cerchio, orientata nella direzione Sud-Est Nord-Ovest. Vi si trova il cratere C. Herschel.;;;;3;Formazione molto interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Heim;Dorsum Heim;1615;146.786;32.1960522924605;330.166484910016;34.12278175354;30.5246105194092;332.073080062866;328.624933242798;LOLA2011;Europe;Switzerland;Dorsum, dorsa;DO;Sinus Iridum;LAC-24;Adopted by IAU;1976-01-01 00:00:00;;Albert. Swiss Earth scientist (1849-1937).;http://planetarynames.wr.usgs.gov/Feature/1615
DORSUM HIGAZY;DO2793N01747W;2793N01747;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Higazy (Riad Higazy);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Naturalista;Egitto;egiziano;20;20° secolo;?;1919;?;1967;??;-17.465505;342.534495;17.466° West;27.931435;27.931° North;Nearside;Nord-Ovest;Parte Sud-Orientale del Mare Imbrium;21;Timocharis;336;;191N;;;60;9;36;5;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata orientata nella direzione Sud-Ovest Nord-Est, situata nel Mare Imbrium a Nord-Est di Timocharis.;Montagna isolata, ad Est della sua estremità meridionale.;;;2;Formazione abbastanza interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Higazy;Dorsum Higazy;1616;63.0999;27.9314347740001;342.53449494;28.3872661590576;26.9341487884521;343.483884811401;342.446706771851;LOLA2011;Africa;Egypt;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Riad Abdel-Megid. Egyptian Earth scientist (1919-1967).;http://planetarynames.wr.usgs.gov/Feature/1616
DORSUM NICOL;DO1832N02266E;1832N02266;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Nicol (William Nicol);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico;Scozia;scozzese;19;19° secolo;?;1768;Edimburgo;1851;Inventore del prisma polarizzatore con lo spato d'Islanda nel 1828.;22.662427;22.662427;22.662° East;18.321719;18.322° North;Nearside;Nord-Est;Parte Sud-Orientale del Mare Serenitatis;24;Bessel;284;;154C;;;50;5;30;3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata orientata nella direzione Nord Sud, situata a Sud del Mare Serenitatis e che congiunge Dorsa Lister con Rimae Plinius.;;;;2;Formazione abbastanza interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Nicol;Dorsum Nicol;1617;43.7423;18.3217187160001;22.6624274280001;18.9917697906494;17.6439189910889;22.885290145874;22.4933605194092;LOLA2011;Europe;Scotland;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;William. Scottish physicist (1768-1851).;http://planetarynames.wr.usgs.gov/Feature/1617
DORSUM NIGGLI;DO2901N05228W;2901N05228;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Niggli (Paul Niggli);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Naturalista;Svizzera;svizzero;20;20° secolo;?;1888;?;1953;??;-52.277907;307.722093;52.278° West;29.005618;29.006° North;Nearside;Nord-Ovest;Regione del cratere Aristarchus;18;Aristarchus;341;;;;;50;5;30;3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata e perpendicolare ai Montes Agricola.;;;;1;Formazione di scarso interesse;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Niggli;Dorsum Niggli;1618;47.7523;29.0056175500001;307.72209297;29.4134387969971;28.6343593597412;308.501859664917;306.95326423645;LOLA2011;Europe;Switzerland;Dorsum, dorsa;DO;Seleucus;LAC-38;Adopted by IAU;1976-01-01 00:00:00;;Paul. Swiss Earth scientist (1888-1953).;http://planetarynames.wr.usgs.gov/Feature/1618
DORSUM OPPEL;DO1931N05209E;1931N05209;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Oppel (Albert Oppel);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Paleontologo;Germania;tedesco;19;19° secolo;?;1831;?;1865;??;52.086928;52.086928;52.087° East;19.313865;19.314° North;Nearside;Nord-Est;Bordo Nord-Occidentale del Mare Crisium;26;Cleomedes;263;;124N;;;302;7;182;4;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata a forma di arco di cerchio. Contorna la parete Ovest del Mare Crisium.;;;;2;Formazione abbastanza interessante;4;4 giorni dopo la Luna Nuova;3 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Oppel;Dorsum Oppel;1619;297.618;19.3138648350001;52.0869284190001;22.0282535552979;14.6873340606689;56.1568927764893;51.7972011566162;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Cleomedes;LAC-44;Adopted by IAU;1976-01-01 00:00:00;;Albert. German paleontologist (1831-1865).;http://planetarynames.wr.usgs.gov/Feature/1619
DORSUM OWEN;DO2514N01109E;2514N01109;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Owen (George Owen);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Naturalista;Gran Bretagna;britannico;16;16° secolo;?;1552;?;1613;??;11.094288;11.094288;11.094° East;25.139362;25.139° North;Nearside;Nord-Est;Parte Sud-Occidentale del Mare Serenitatis;23;Linné;319;;167N;;;50;9;30;5;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale ben marcata, orientata nella direzione Nord Sud e situata nel Mare Serenitatis a Nord del cratere Krishna.;;;;2;Formazione abbastanza interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Owen;Dorsum Owen;1620;33.4687;25.139362464;11.094288012;25.6826190948486;24.5884189605713;11.129545211792;11.0898036956787;LOLA2011;Europe;Great Britain;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;George. British Earth scientist (1552-1613).;http://planetarynames.wr.usgs.gov/Feature/1620
DORSUM SCILLA;DO3234N06000W;3234N06000;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Scilla (Agostino Scilla);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo;Italia;italiano;17;17° secolo;?;1639;?;1700;??;-59.995757;300.004243;59.996° West;32.344233;32.344° North;Nearside;Nord-Ovest;Bordo Nord-Occidentale della Luna;8;Rümker;361;;237C;;;121;2;73;1;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata orientata nella direzione Nord Sud.;;;;1;Formazione di scarso interesse;12;5 giorni dopo il Primo Quarto;4 giorni dopo l'Ultimo Quarto;150;Riflettore da 150 mm;Riflettore da 300 mm;Dorsum Scilla;Dorsum Scilla;1621;107.52;32.3442325194217;300.004242954133;33.6529560089111;30.7335987091064;300.855512619019;298.786252975464;LOLA2011;Europe;Italy;Dorsum, dorsa;DO;Rümker;LAC-23;Adopted by IAU;1976-01-01 00:00:00;;Agostino. Italian geologist (1639-1700).;http://planetarynames.wr.usgs.gov/Feature/1621
DORSUM TERMIER;DO1163N05715E;1163N05715;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Termier (Pierre Marie Termier);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo;Francia;francese;20;20° secolo;Lione;1859;Grenoble;1930;Membro dell'Accademia francese delle Scienze nel 1909.  Direttore del Servizio della Carta Geologica della Francia nel 1911.  Autore di molte opere di divulgazione.;57.153205;57.153205;57.153° East;11.625111;11.625° North;Nearside;Nord-Est;Bordo Orientale della Luna;38;Neper;263;;119C;;;91;3;55;2;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale poco marcata situata al centro del Mare Crisium.;;;;1;Formazione di scarso interesse;3;3 giorni dopo la Luna Nuova;2 giorni dopo la Luna Piena;100;Riflettore da 100 mm;Riflettore da 200 mm;Dorsum Termier;Dorsum Termier;1622;89.6452;11.6251106144585;57.1532046191502;12.3371677398682;10.8945598602295;58.2607326507568;55.8460521697998;LOLA2011;Europe;France;Dorsum, dorsa;DO;Mare Undarum;LAC-62;Adopted by IAU;1976-01-01 00:00:00;;Pierre-Marie. French geologist (1859-1930).;http://planetarynames.wr.usgs.gov/Feature/1622
DORSUM VON COTTA;DO2360N01195E;2360N01195;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di von Cotta (Carl Bernard von Cott);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Naturalista;Germania;tedesco;19;19° secolo;?;1808;?;1879;??;11.952679;11.952679;11.953° East;23.598786;23.599° North;Nearside;Nord-Est;Parte Sud-Occidentale del Mare Serenitatis;23;Linné;319;;167N;;;220;7;133;4;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale lunga e poco marcata, orientata nella direzione Nord Sud e situata nel Mare Serenitatis.;Raggiunge e poi si posiziona parallelamente al Dorsum Buckland nella sua parte meridionale.;;;2;Formazione abbastanza interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Von Cotta;Dorsum Von Cotta;1624;183.059;23.5987860425063;11.9526788814442;26.4024524688721;20.937967300415;12.7217655181885;11.8873348236084;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Carl Bernard. German Earth scientist (1808-1879).;http://planetarynames.wr.usgs.gov/Feature/1624
DORSUM ZIRKEL;DO2955N02482W;2955N02482;DO;Dorsale;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Dorsale di Zirkel (Ferdinand Zirkel);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo;Germania;tedesco;19;19° secolo;?;1838;?;1912;??;-24.818684;335.181316;24.819° West;29.546786;29.547° North;Nearside;Nord-Ovest;Parte Meridionale del Mare Imbrium;20;Pytheas;336;;024N 029N 201N 205N;;;210;8;127;5;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Dorsale ben marcata, orientata nella direzione Sud-Est Nord-Ovest e situata nel Mare Imbrium a Nord-Ovest di Lambert.;Versanti su cui si trovano i piccoli crateri Lambert A e B a Sud.;;;2;Formazione abbastanza interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dorsum Zirkel;Dorsum Zirkel;1625;195.217;29.5467861020001;335.181315889;31.7923679351807;27.1485691070557;337.670755386353;332.551385879517;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Ferdinand. German geologist, mineralogist (1838-1912).;http://planetarynames.wr.usgs.gov/Feature/1625
DOVE;AA4683S03142E;4683S03142;AA;Cratere;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Heinrich W. Dove;Schmidt (1878);Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico;Germania;tedesco;19;19° secolo;?;1803;?;1879;Specialista di elettricità e di meteorologia.;31.424196;31.424196;31.424° East;-46.832152;46.832° South;Nearside;Sud-Est;Regione Meridionale della Rupes Altai;67;Rabbi Levi;35;;328S 334S 343S 131S 135S 143S;;;30;30;18;18;1600;4800;0.0533;A_______________________________________A;Formazione circolare danneggiata.;Versanti poco scoscesi danneggiati dall'intrusione di Dove C a Sud-Ovest e di piccoli crateri a Sud-Est e a Nord-Est.;Pareti poco elevate.;Fondo piatto e poco esteso con una linea di creste.;2;Formazione abbastanza interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Dove;Dove;1632;30.3581;-46.8321515662518;31.4241959671655;-46.3315734863281;-47.3327293395996;32.156156539917;30.6922359466553;LOLA2011;Europe;Germany;Crater, craters;AA;Maurolycus;LAC-113;Adopted by IAU;1935-01-01 00:00:00;;Heinrich Wilhelm. German physicist (1803-1879).;http://planetarynames.wr.usgs.gov/Feature/1632
DRAPER;AA1756N02175W;1756N02175;AA;Piccolo cratere;;Eratosteniano (da -3.2 miliardi di anni a -1.1 miliardi di anni) ?;;Henry Draper;Krieger / König (1912);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;USA;americano;19;19° secolo;Prince Edward County;1837;New York;1882;Precursore dell'astrofotografia e della spettroscopia. Autore del Catalogo 'Henry Draper' contenente 240 000 spettri stellari.  Inventore delle basi della classificazione stellare.;-21.753560;338.246440;21.754° West;17.564136;17.564° North;Nearside;Nord-Ovest;Parte Meridionale del Mare Imbrium;20;Pytheas;301;14b5 / 16g4 / 16g5;024C 029C 191N/C 201N;;IV-126-H2;9;9;5;5;1740;5300;0.1977;A_________A;Formazione circolare isolata a forma di conca, situata all'estremità di una dorsale che la connette a Pytheas. Costituisce una coppia con  Draper C.;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;2;Formazione abbastanza interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Draper;Draper;1635;8.27739;17.5641355358238;338.246440067641;17.7006206512451;17.4276523590088;338.389589309692;338.103296279907;LOLA2011;North America;American;Crater, craters;AA;Timocharis;LAC-40;Adopted by IAU;1935-01-01 00:00:00;;Henry. American astronomer (1837-1882).;http://planetarynames.wr.usgs.gov/Feature/1635
DREBBEL;AA4093S04912W;4093S04912;AA;Cratere;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Cornelis Drebbel;Mädler (1837);Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico e ingegnere;Olanda;olandese;17;17° secolo;Alkmaar;1572;Leida;1634;Pioniere della realizzazione dei primi microscopi.  Costruttore di uno dei primi sommergibili nel 1624.;-49.121930;310.878070;49.122° West;-40.934318;40.934° South;Nearside;Sud-Ovest;Regione del cratere Schickard;62;Schickard;144;;048S 055S 061S 067C/S 075S 213S 225S;;IV-155-H2;30;30;18;15;3500;10600;0.1167;A_________________A;Formazione isolata di forma allungata.;Versanti abbastanza scoscesi su cui si trovano alcuni piccoli crateri a Sud.;Pareti molto elevate.;Fondo piatto allungato riempito di lava.;3;Formazione molto interessante;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Drebbel;Drebbel;1637;30.2327;-40.9343181658991;310.878070269617;-40.43581199646;-41.4328231811523;311.537866592407;310.218255996704;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Schickard;LAC-110;Adopted by IAU;1935-01-01 00:00:00;;Cornelius. Dutch inventor (1572-1634).;http://planetarynames.wr.usgs.gov/Feature/1637
DRYGALSKI;AA7957S08718W;7957S08718;AA;Cratere;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni);;Erich von Drygalski;Fauth (1936);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geofisico e esploratore;Germania;tedesco;20;20° secolo;Königsberg;1865;Monaco di Baviera;1949;Specialista di regioni polari.;-87.176983;272.823017;87.177° West;-79.573783;79.574° South;Librations zone;Sud-Ovest;Bordo Meridionale della Luna;72;Clavius;60;12 e6;080S Q3S 099S 213S 225S 233S 247S;;IV-193-H1;164;164;99;99;3900;11800;0.0239;A___________________________________________________________________________________________A;Formazione circolare situata nella zona delle librazioni.;Versanti abbastanza scoscesi.;Alte pareti, apparentemente danneggiate ad Ovest, su cui si trova un cratere a Sud-Est.;Fondo conosciuto solo parzialmente. Doppia montagna centrale. Collinette e piccoli crateri. Solchi orientati da Sud a Nord.;2;Formazione abbastanza interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;5;Occhio nudo;Binocolo 10x;Drygalski;Drygalski;1645;162.489;-79.5737829978373;272.823016727916;-76.8945560455322;-82.2530670166016;287.790250778198;257.862092971802;LOLA2011;Europe;Germany;Crater, craters;AA;Hausen;LAC-143;Adopted by IAU;1964-01-01 00:00:00;;Erich Dagobert von. German geographer, geophysicist (1865-1949).;http://planetarynames.wr.usgs.gov/Feature/1645
DUBYAGO;AA0438N06995E;0438N06995;AA;Cratere;;Periodo di formazione sconosciuto;;Dimitrij I. Dubiago;Arthur / Whitaker (1963);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Russia;russo;19;19° secolo;?;1849;?;1919;??;69.949036;69.949036;69.949° East;4.383141;4.383° North;Nearside;Nord-Est;Bordo Orientale della Luna;38;Neper;228;1 e2;303C Q1E Q4E 099N 105N;;;51;51;31;31;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare a Sud-Est del Mare Undarum.;Versanti abbastanza scoscesi, specialmente a Sud-Est, e su cui si trovano Dubiago L ad Ovest, Dubiago Z a Sud-Est, e Dubiago B e J a Sud.;Pareti abbastanza alte, più elevate ad Est che ad Ovest.;Fondo piatto riempito di lava scura.;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Dubyago;Dubyago;1655;48.1205;4.38314059941961;69.9490364243386;5.17661476135254;3.58967018127441;70.7448291778564;69.1532459259033;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;1964-01-01 00:00:00;;Dmitrij Ivanovich. Russian astronomer (1850-1918). Alexander Dmitrievich. Soviet astronomer (1903-1959).;http://planetarynames.wr.usgs.gov/Feature/1655
DUNTHORNE;AA3012S03171W;3012S03171;AA;Cratere;;Eratosteniano (da -3.2 miliardi di anni a -1.1 miliardi di anni) ?;;Richard Dunthorne;Krieger / König (1912);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geodeta e astronomo;Gran Bretagna;britannico;18;18° secolo;?;1711;?;1775;??;-31.705836;328.294164;31.706° West;-30.118843;30.119° South;Nearside;Sud-Ovest;Regione a Nord-Ovest del cratere Tycho;63;Capuanus;136;3b2;036S 201S 205S;;IV-137-H1;17;17;10;10;2780;8400;0.1738;A___________A;Formazione circolare isolata a forma di conca.;Versanti abbastanza scoscesi.;Alte pareti.;Fondo arrotondato.;2;Formazione abbastanza interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Dunthorne;Dunthorne;1668;15.1165;-30.1188430254964;328.294164185673;-29.8695869445801;-30.3680992126465;328.582353591919;328.005975723267;LOLA2011;Europe;Great Britain;Crater, craters;AA;Mare Humorum;LAC-93;Adopted by IAU;1935-01-01 00:00:00;;Richard. British astronomer (1711-1775).;http://planetarynames.wr.usgs.gov/Feature/1668
