NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBE H;AA5844S17758E;;AA;Cratere;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;19;19° secolo;Eisenach;1840;Iena;1905;Direttore l'Osservatorio di Jena. Autore della teoria classica del microscopio nel 1877 e della relazione dei seni. Associato con Carl Zeiss. Inventore di un rifrattometro, dei primi obiettivi apocromatici e degli oculari ortoscopici.;177.584133;177.584133;177.584° East;-58.444934;58.445° South;Farside;Sud-Est;Non definita;25;25;;Sconosciuta;Altezza ignota. Calcolo impossibile.;Non osservabile dalla Terra;;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ABBE K;AA5982S17686E;;AA;Cratere;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;19;19° secolo;Eisenach;1840;Iena;1905;Direttore l'Osservatorio di Jena. Autore della teoria classica del microscopio nel 1877 e della relazione dei seni. Associato con Carl Zeiss. Inventore di un rifrattometro, dei primi obiettivi apocromatici e degli oculari ortoscopici.;176.857881;176.857881;176.858° East;-59.815856;59.816° South;Farside;Sud-Est;Non definita;28;28;;Sconosciuta;Altezza ignota. Calcolo impossibile.;Non osservabile dalla Terra;;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ABBE M;AA6175S17524E;;AA;Cratere;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;19;19° secolo;Eisenach;1840;Iena;1905;Direttore l'Osservatorio di Jena. Autore della teoria classica del microscopio nel 1877 e della relazione dei seni. Associato con Carl Zeiss. Inventore di un rifrattometro, dei primi obiettivi apocromatici e degli oculari ortoscopici.;175.239369;175.239369;175.239° East;-61.746193;61.746° South;Farside;Sud-Est;Non definita;29;29;;Sconosciuta;Altezza ignota. Calcolo impossibile.;Non osservabile dalla Terra;;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ABEL A;AA3631S08580E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;85.797305;85.797305;85.797° East;-36.314113;36.314° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;19;19;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABEL B;AA3672S08260E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;82.595424;82.595424;82.595° East;-36.720239;36.720° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;41;41;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABEL C;AA3613S08141E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;81.409385;81.409385;81.409° East;-36.12732;36.127° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;31;31;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABEL D;AA3767S08645E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;86.454329;86.454329;86.454° East;-37.671636;37.672° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;30;30;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABEL E;AA3754S08444E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;84.435411;84.435411;84.435° East;-37.535443;37.535° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;13;13;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABEL J;AA3620S07987E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;79.87135;79.87135;79.871° East;-36.202727;36.203° South;Nearside;Sud-Est;Bordo Sud-Orientale della Luna;11;11;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABEL K;AA3469S07746E;;AA;Piccolo cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;77.457635;77.457635;77.458° East;-34.691545;34.692° South;Nearside;Sud-Est;Bordo Sud-Orientale della Luna;9;9;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABEL L;AA3455S08239E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;82.394591;82.394591;82.395° East;-34.552536;34.553° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;67;67;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABEL M;AA3238S08352E;;AA;Cratere;;;;;;Niels Henrik Abel;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;83.521793;83.521793;83.522° East;-32.376317;32.376° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;81;81;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABENEZRA A;AA2279S01044E;;AA;Cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;10.442277;10.442277;10.442° East;-22.791538;22.792° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;23;23;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABENEZRA B;AA2082S01006E;;AA;Cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;10.062467;10.062467;10.062° East;-20.817777;20.818° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;14;14;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA C;AA2137S01109E;;AA;Cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;11.090606;11.090606;11.091° East;-21.366642;21.367° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;44;44;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABENEZRA D;AA2176S00965E;;AA;Piccolo cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;9.648878;9.648878;9.649° East;-21.758681;21.759° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;8;8;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA E;AA2146S00940E;;AA;Cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;9.404443;9.404443;9.404° East;-21.463642;21.464° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;14;14;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA F;AA2158S01034E;;AA;Piccolo cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;10.336472;10.336472;10.336° East;-21.580042;21.580° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;7;7;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA G;AA2053S01100E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;11.001643;11.001643;11.002° East;-20.532654;20.533° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;5;5;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA H;AA2109S01271E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;12.71103;12.71103;12.711° East;-21.086497;21.086° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;4;4;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;100;Riflettore da 100 mm;Riflettore da 200 mm
ABENEZRA J;AA1992S01069E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;10.686296;10.686296;10.686° East;-19.917339;19.917° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;5;5;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABENEZRA P;AA2002S00985E;;AA;Cratere;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;9.849644;9.849644;9.850° East;-20.016179;20.016° South;Nearside;Sud-Est;Regione Occidentale del cratere Catharina;44;44;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABUL WAFA A;AA0140N11686E;;AA;Cratere;;;??;;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Iran;iraniano;10;10° secolo;Buzadjan;940;Bagdad;997;Autore di un trattato di aritmetica e di un metodo preciso per il calcolo dei seni.;116.859355;116.859355;116.859° East;1.39713;1.397° North;Farside;Nord-Est;Non definita;16;16;;Sconosciuta;Altezza ignota. Calcolo impossibile.;Non osservabile dalla Terra;;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ABUL WAFA Q;AA0014N11588E;;AA;Cratere;;;??;;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Iran;iraniano;10;10° secolo;Buzadjan;940;Bagdad;997;Autore di un trattato di aritmetica e di un metodo preciso per il calcolo dei seni.;115.883659;115.883659;115.884° East;0.143679;0.144° North;Farside;Nord-Est;Non definita;30;30;;Sconosciuta;Altezza ignota. Calcolo impossibile.;Non osservabile dalla Terra;;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ABULFEDA A;AA1643S01075E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.753326;10.753326;10.753° East;-16.430251;16.430° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;14;14;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA B;AA1451S01637E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;16.370479;16.370479;16.370° East;-14.507185;14.507° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;15;15;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA BA;AA1469S01680E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;16.795852;16.795852;16.796° East;-14.691725;14.692° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;13;13;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA C;AA1279S01083E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.828978;10.828978;10.829° East;-12.792966;12.793° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;17;17;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA D;AA1325S00946E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;9.46122;9.46122;9.461° East;-13.247421;13.247° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;20;20;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABULFEDA E;AA1676S01014E;;AA;Piccolo cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.136151;10.136151;10.136° East;-16.761312;16.761° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;6;6;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA F;AA1619S01307E;;AA;Cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;13.065948;13.065948;13.066° East;-16.186155;16.186° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;13;13;;?;Altezza ignota. Calcolo impossibile.;;;;;;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA G;AA1310S00894E;;AA;Piccolo cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;8.936694;8.936694;8.937° East;-13.102075;13.102° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;7;7;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA H;AA1384S00956E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;9.557078;9.557078;9.557° East;-13.835116;13.835° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;5;5;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA J;AA1549S01003E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.032699;10.032699;10.033° East;-15.486168;15.486° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;5;5;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA K;AA1492S01058E;;AA;Piccolo cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.579987;10.579987;10.580° East;-14.920317;14.920° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;10;10;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA L;AA1409S01067E;;AA;Piccolo cratere;;;Eratosteniano o Copernicano (da -3.2 miliardi di anni ad oggi) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;10.671664;10.671664;10.672° East;-14.086864;14.087° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;5;5;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA M;AA1623S01206E;;AA;Piccolo cratere;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o UAI 19.. ??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;12.062296;12.062296;12.062° East;-16.234996;16.235° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;10;10;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;0;Nessuna valutazione;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
