NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBOT;AA0556N05474E;;AA;Cráter;;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;;Charles Greeley Abbot (ex Apollonius K);(??);;Sin nombre;Sin nombre;Sin nombre;Astrofísico;U.S.A.;Americano;20;Siglo XX;Wilton;1872;Washington;1973;Director del Observatorio del Instituto Smithsonian. Determinación del valor de la constante solar y la distribución de la energía en el espectro solar.;54.743059;54.743059;54.743° East;5.556162;5.556° North;Nearside;Norte-Este;Borde Norte de Mare Fecunditatis;10;10;;?;Altura desconocida. Cálculo imposible.;Formación circular aislada con forma cóncava.;;Vertientes bastante escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABEL;AA3463S08578E;;AA;Cráter;;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años);;;Niels Henrik Abel;Franz (1913);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;85.776219;85.776219;85.776° East;-34.6257;34.626° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;114;114;;?;Altura desconocida. Cálculo imposible.;Formación circular situada en la zona de libraciones.;;Vertientes poco escarpadas conteniendo Abel L al Oeste, Barnard y Abel A al Norte.;Paredes de escasa altura casi inundadas al Este por la lava de Mare Australe.;Suelo plano relleno con lava conteniendo un cráter fantasma al Noreste.;2;Formación bastante interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;5;A simple vista;Prismáticos de 10x
ABENEZRA;AA2099S01189E;;AA;Cráter;;;Imbriano Superior (Desde -3.8 mil millones de años hasta -3.2 mil millones de años);;;Abraham Bar Rabbi ben Ezra;Riccioli (1651);;Schirley;Sin nombre;Abenezra;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;11.890657;11.890657;11.891° East;-20.993564;20.994° South;Nearside;Sur-Este;Al Este de la región del cráter Catharina;41;42;;3730;0,0888;Formación circular con forma hexagonal componiendo una destacable reunión con Azophi y Abenezra C;;Vertientes bastante escarpadas aplastando Abenezra C al Oeste y conteniendo Azophi al Suroeste.;Paredes en altas terrazas.;Suelo tortuoso.  Líneas de cresta circulares. Colinas.;4;Formación excepcional;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABETTI;AA2011N02782E;;AA;Cráter;;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;;Antonio Abetti;(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Italia;Italiano;19;Siglo XIX;?;1846;?;1928;??;27.815724;27.815724;27.816° East;20.112727;20.113° North;Nearside;Norte-Este;Situado al Sureste de Mare Serenitatis;17;17;;?;Altura desconocida. Cálculo imposible.;Formación circular fantasma.;;Vertientes casi planas.;Paredes muy planas.;Suelo plano relleno con la lava de Mare Serenitatis.;2;Formación bastante interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA;AA1387S01391E;;AA;Cráter;;;Típico Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Isma'il Abu al-Fida;Riccioli (1651);;Derkenni;Sin nombre;Abulfeda;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";13.910298;13.910298;13.910° East;-13.865087;13.865° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;63;62;;3110;0,0502;Formación circular dañada.;;Vertientes escarpadas conteniendo varios cratercillos como Abulfeda R al Noroeste y Abulfeda S y W al Norte.;Paredes muy altas en terrazas solapadas por Catena Abulfeda al Sur y por Abulfeda U & Y al Norte.;Suelo plano y extenso relleno con lava.  Mancha blanca descentrada y colinas.  Cratercillos al Noreste y al Suroeste.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ACOSTA;AA0565S06014E;;AA;Cráter;;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;;Cristobal Acosta (ex Langrenus C);(??);;Sin nombre;Sin nombre;Sin nombre;Doctor e Historiador;Portugal;Portugués;16;Siglo XVI;?;1515;?;1580;??;60.139473;60.139473;60.139° East;-5.645305;5.645° South;Nearside;Sur-Este;Limbo Este de la Luna;13;13;;1750;0,1346;Formación circular de forma cóncava situada en la vertiente Norte de Langrenus;;Vertientes bastante escarpadas.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ADAMS;AA3189S06839E;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;John Couch Adams;Birt / Lee (1865);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Gran Bretaña;Británico;19;Siglo XIX;Laneast;1819;Cambridge;1892;Demostró e indicó la existencia de Neptuno por su posición independientemente de Le Verrier, pero su trabajo no fue publicado por el Royal Observatory.;68.386902;68.386902;68.387° East;-31.891634;31.892° South;Nearside;Sur-Este;Limbo Sur-Este de la Luna;66;66;;?;Altura desconocida. Cálculo imposible.;Formación circular aislada;;Vertientes bastante escarpadas conteniendo Adams B al Oeste y Adams D al Este.;Paredes bastante altas en terrazas solapadas por dos cratercillos al Norte y un cráter al Sur.;Suelo plano con cratercillos.;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
AGATHARCHIDES;AA1985S03111W;;AA;Cráter;;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;;Agatharchides;Mädler (1837);;Sin nombre;Sin nombre;Sin nombre;Geógrafo e Historiador;Grecia;Griego;-2;Siglo II a. de C.;?;alrededor del año 100 a. de C.;?;?;??;-31.114619;328.885381;31.115° West;-19.853701;19.854° South;Nearside;Sur-Oeste;Region de Mare Humorum;50;49;;1180;0,0241;Formación dañada parcialmente sumergida por la lava de Oceanus Procellarum.;;Vertientes escarpadas conteniendo varios cratercillos.;Paredes de escasa altura parcialmente destruidas al Norte y montadas por Agatharchides F al Suroeste.;Suelo plano y extenso relleno con lava oscura.  Ruinas de una montaña central.;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
AGRIPPA;AA0410N01047E;;AA;Cráter;;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años);;;Agrippa;Riccioli (1651);;Urselii;Mons Ida;Agrippa;Astrónomo;Grecia;Griego;1;Siglo I;?;alrededor del año 50;?;?;Observador en el año 92 de un eclipse de las Pléyades por la Luna.;10.474135;10.474135;10.474° East;4.096399;4.096° North;Nearside;Norte-Este;Región al Este de Mare Tranquilitatis;46;46;;3100;0,0674;Formación circular con forma destruida al Suroeste.;;Vertientes escarpadas conteniendo Agrippa F y Tempel al Este.;Paredes en terrazas conteniendo Agrippa H al Norte.;Suelo bastante plano. Montaña central. Colinas y ruinas al Oeste. Fisura y cratercillos.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
AIRY;AA1814S00561E;;AA;Cráter;;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;;Sir George Bidel Airy;Mädler (1837);;Crequii;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;Alnwick;1801;Londres;1892;Director del Observatorio de Greenwich en 1835. Trabajos sobre mecánica celeste. Autor de una teoría sobre la difracción de la luz.;5.614858;5.614858;5.615° East;-18.141628;18.142° South;Nearside;Sur-Este;Al Este de la región del cráter Catharina;36;37;;?;Altura desconocida. Cálculo imposible.;Formación ruinosa formando un trío alineado de Norte a Sur con Argelander y Vogel.;;Vertientes bastante escarpadas conteniendo Argelander al Norte, Airy D al Noroeste y Airy G al Sureste.;Paredes altas y tortuosas montadas al Sur por Airy H.;Suelo irregular y de poca anchura. Doble montaña central.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
AL-BAKRI;AA1434N02025E;;AA;Cráter;;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;;Abu Ubayd Abd Allah al-Bakri (ex Tacquet A);(??);;Sin nombre;Sin nombre;Sin nombre;Geógrafo;Arabia;Árabe;11;Siglo XI;Córdoba;1040;Córdoba;1094;Especialista en the Norte Africa y Arabia.  Autor de a 'Dictionary de Geography' y a 'Geographical description de the known world';20.245111;20.245111;20.245° East;14.335392;14.335° North;Nearside;Norte-Este;Situado al Este de Mare Tranquillitatis;12;12;;1000;0,0833;Formación circular aislada.;;Vertientes poco escarpadas conteniendo 2 líneas de cresta al Sur orientadas de Norte a Sur.;Paredes de escasa altura.;Suelo plano y extenso relleno con lava.;2;Formación bastante interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ALBATEGNIUS;AA1124S00401E;;AA;Planicie amurallada;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Muhammad ibn al-Battani;Riccioli (1651);;Ferdinandi III Imp. Rom.;Mons Didymus;Albategnius;Astrónomo;Arabia;Árabe;9;Siglo IX;Harran;858;Qasr al Djiss;929;Autor de 'Zidj' que incrementó considerablemente el conocimiento astronómico de su época. Medida de la oblicuidad de la Eclíptica.;4.009197;4.009197;4.009° East;-11.240026;11.240° South;Nearside;Sur-Este;Región del cráter Ptolemaeus;136;136;;0;0,0287;Formación circular dañada.;;Vertientes escarpadas acribilladas con cratercillos.;Paredes altas montadas por varios cráteres como Klein al Oeste y Albategius B al Norte.;Suelo plano y grande. Mancha blanca al Oeste.  Montaña central.   Depresiones y cratercillos.;4;Formación excepcional;7;Cuarto Creciente;6 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x
ALDRIN;AA0141N02209E;;AA;Cratercillo;;;Periodo de nacimiento no encontrado;;;Edwin E. Aldrin (ex Sabine B);(??);;Sin nombre;Sin nombre;Sin nombre;Astronauta;U.S.A.;Americano;20;Siglo XX;?;1930;?;Alive;Piloto del módulo lunar de la misión Apolo 11. Segundo hombre en caminar sobre la luna el 21 de Julio de 1969.;22.089946;22.089946;22.090° East;1.405851;1.406° North;Nearside;Norte-Este;Situado al Este de Mare Tranquillitatis;3;3;;600;0,1765;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;100;Reflector de 100 mm;Reflector de 200 mm
ALEXANDER;AA4025N01369E;;AA;Planicie amurallada;;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;;Alejandro Magno;Birt / Lee (1865);;Mons Aemus;Sin nombre;Calippus;Rey;Macedonia;Macedonio;-4;Siglo IV a. de C.;?;356 A. DE C.;Babilonia;323 a. de C.;Rey de Macedonia desde el 336 hasta el 323 a. de C.. Trabajó en la expansión de su reino hacia la India. Capturó Babilonia y quemó Persépolis.;13.693154;13.693154;13.693° East;40.251521;40.252° North;Nearside;Norte-Este;Región al Norte de Mare Serenitatis;83;82;;?;Altura desconocida. Cálculo imposible.;Formación completamente arruinada. Forma triangular.;;Vertientes muy dañadas conteniendo Calippus al Suroeste.;Paredes poco altas colapsadas al Este.;Suelo plano relleno con lava oscura.  Colinas, fisuras y cratercillos.  Dos manchas blancas.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ALFRAGANUS;AA0542S01897E;;AA;Cráter;;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días);;;Muhammad ibn Kathir Al-Farrhanï;(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Persia;Persa;9;Siglo IX;Fergana;?;?;?;Autor del 'Libro de la ciencia de las estrellas y los movimientos celestes'.;18.970617;18.970617;18.971° East;-5.421661;5.422° South;Nearside;Sur-Este;Región al Noroeste del cráter Theophilus;22;21;;3830;0,1824;Formación circular brillante con rayos.;;Vertientes escarpadas conteniendo Alfraganus E y H al Norte y Alfraganus K y M al Este.;Paredes muy altas.;Suelo plano y poco extenso.;3;Formación muy interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ALHAZEN;AA1591N07183E;;AA;Cráter;;;Imbriano Inferior (Desde -3.85 mil millones de años hasta -3.8 mil millones de años);;;Ibn al-Haytham (o Abu Ali al-Hasan);Schroter (1802);;Sin nombre;Sin nombre;Sin nombre;Matemático;Arabia;Árabe;10;Siglo X;Bassora;965;El Cairo;1039;Descubridor de las leyes de la reflexión, refracción y propagación de la luz. Autor de 92 trabajos conocidos bastantes de ellos sobre Astronomía.;71.827898;71.827898;71.828° East;15.914783;15.915° North;Nearside;Norte-Este;Limbo Este-Noreste de la Luna;33;33;;?;Altura desconocida. Cálculo imposible.;Formación circular localizada en la vertiente Este de Mare Crisium.;;Vertientes bastante escarpadas.;Paredes altas en ligeras terrazas.;Suelo plano.;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ALIACENSIS;AA3060S00513E;;AA;Cráter;;;Típico Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Pierre d'Ailly;Riccioli (1651);;Elisabethae Palat. Fil.;Mons Antilibanus;Aliacensis;Geógrafo y Teólogo;Francia;Francés;14;Siglo XIV;Compiègne;1350;Avignon;1420;Autor de un trabajo sobre la reforma de la Iglesia en 1416 y de 'Imago Mundi', trabajo que evocaba la esfericidad de la Tierra.;5.130767;5.130767;5.131° East;-30.595193;30.595° South;Nearside;Sur-Este;Región al Este del cráter Tycho;80;80;;3700;0,0463;Formación circular formando una destacable pareja con Werner.;;Vertientes escarpadas conteniendo Werner al Noroeste, una pareja de cráteres al Sureste y Aliacensis B al Oeste.;Paredes muy altas conteniendo un cráter anónimo al Sur.;Suelo plano. Pequeña montaña descentrada.  Cadena de pliegues y cratercillos.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ALMANON;AA1685S01514E;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Abd Allah al-Ma'mun;Riccioli (1651);;Isenburgi;Mons Antitaurus;Almanon;Califa;Persia;Persa;9;Siglo IX;Bagdad;786;Tarsus;833;Hijo de Harun Al Raschid. Organizador de la traducción al árabe de los trabajos científicos y filosóficos de los antiguos autores griegos.;15.135076;15.135076;15.135° East;-16.845028;16.845° South;Nearside;Sur-Este;Al Este de la región del cráter Catharina;50;49;;2480;0,0506;Formación circular.;;Vertientes bastante escarpadas solapadas al Noreste por Almanon C, al Sur por Almanon A y B, y conteniendo Catena Abulfeda al Norte.;Paredes más altas al Este que al Oeste.;Suelo bastante plano.  Colinas y línea de crestas. Cratercillos.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
AL-MARRAKUSHI;AA1045S05577E;;AA;Cratercillo;;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;;Al-Marrakushi (ex Langrenus D);(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Arabia;Árabe;13;Siglo XIII;?;?;?;1262;??;55.770266;55.770266;55.770° East;-10.446738;10.447° South;Nearside;Sur-Este;Situado al Este de Mare Fecunditatis;8;8;;1110;0,1388;Formación circular de forma cóncava.;;Vertientes poco escarpadas conteniendo un doble cratercillo al Oeste y un triple cratercillo al Norte.;Paredes de escasa altura.;Suelo redondeado.;2;Formación bastante interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ALPETRAGIUS;AA1605S00451W;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años) ?;;;Nur ed-din al Betrugi;Riccioli (1651);;Mazarinii;Mons Phoenix;Alpetragius;Astrónomo;Arabia;Árabe;12;Siglo XII;?;?;?;?;Trató de mejorar el sistema de Ptolomeo.;-4.510399;355.489601;4.510° West;-16.047972;16.048° South;Nearside;Sur-Oeste;Región del cráter Arzachel;40;40;;3900;0,0975;Formación circular situada entre Alphonsus y Arzachel.;;Vertientes escarpadas conteniendo el cráter fantasma Alpetragius X al Noroeste, y Alpetragius M y N al Sureste.;Paredes muy altas en terrazas.;Suelo tortuoso poco ensanchado.  Importante montaña central.;4;Formación excepcional;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ALPHONSUS;AA1339S00285W;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Alfonso X (o Alfonso X el Sabio);Riccioli (1651);;Ludovici XIV Reg. Fran.;Mons Masicytis;Alphonsus;Rey;Castilla;Castellano;13;Siglo XIII;Toledo;1221;Sevilla;1284;Iniciador de trabajos de traducción del Griego y el Árabe. Coordinador del cálculo de las 'Tablas Alfonsinas' reemplazando las tablas astronómicas de Ptolomeo en 1256.;-2.846272;357.153728;2.846° West;-13.387937;13.388° South;Nearside;Sur-Oeste;Región del cráter Ptolemaeus;118;118;;2730;0,0231;Formación circular componiendo un destacable trío con Ptolemaeus y Arzachel.  Varios fenómenos transitorios observados como una emisión gaseosa espectral obtenida por Kozyrev en Noviembre de 1958.;;Vertientes escarpadas y tortuosas acribilladas con cratercillos.;Paredes altas en terrazas.;Suelo plano al Norte, tortuoso al Sur con manchas negras.  Montaña central.  Cratercillos y colinas.  Contiene a Rimae Alphonsus.;4;Formación excepcional;7;Cuarto Creciente;6 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x
AMEGHINO;AA0330N05704E;;AA;Cratercillo;;;Periodo de nacimiento no encontrado;;;Florentino Ameghino (ex Apollonius C);(??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Italia;Italiano;19;Siglo XIX;?;1854;?;1911;??;57.037009;57.037009;57.037° East;3.299453;3.299° North;Nearside;Norte-Este;Limbo Este de la Luna;8;9;;?;Altura desconocida. Cálculo imposible.;Formación circular aislada con forma cóncava.;;Vertientes bastante escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
AMMONIUS;AA0852S00083W;;AA;Cratercillo;;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;;Ammonios dit Saccas (ex Ptolemaeus A);(??);;Sin nombre;Sin nombre;Sin nombre;Filósofo;Grecia;Griego;3;Siglo III;?;?;?;?;Fundador de una nueva escuela de Platón también llamada Escuela de Alejandría.;-0.826029;359.173971;0.826° West;-8.520919;8.521° South;Nearside;Sur-Oeste;Región del cráter Ptolemaeus;8;9;;1850;0,2056;Formación circular de forma cóncava situada en la superficie de Ptolemaeus.;;Vertientes poco escarpadas.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
AMONTONS;AA0534S04678E;;AA;Cratercillo;;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;;Guillaume Amontons;(??);;Sin nombre;Sin nombre;Sin nombre;Físico;Francia;Francés;17;Siglo XVII;París;1663;París;1705;Inventor de algunos dispositivos como varios termómetros, un pirómetro, una bomba giratoria y un telégrafo de señales luminosas. Miembro de la Academia de las Ciencias en 1699.;46.777931;46.777931;46.778° East;-5.337212;5.337° South;Nearside;Sur-Este;Situado al Este de Mare Fecunditatis;3;3;;?;Altura desconocida. Cálculo imposible.;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas con mancha brillante al Este;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;100;Reflector de 100 mm;Reflector de 200 mm
AMUNDSEN;AA8444S08307E;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;Roald Amundsen;(??);;Sin nombre;Sin nombre;Sin nombre;Explorador;Noruega;Noruego;20;Siglo XX;Hvitsen;1872;Ártico;1928;Especialista en la Antártida. Con el 'Fram', fue el primero en alcanzar el Polo Sur terrestre el 14 de Diciembre de 1911, y sobrevoló en dirigible el Polo Norte en 1926. Desaparició en la expedición de búsqueda de Nobile.;83.06915;83.06915;83.069° East;-84.439795;84.440° South;Librations zone;Sur-Este;Limbo Sur de la Luna;106;106;;?;Altura desconocida. Cálculo imposible.;Formación circular situada en la zona de libraciones.;;Vertientes escarpadas conteniendo un cráter anónimo al Este y otro al Sur.;Paredes altas en terrazas.;Suelo plano.  Montaña central.;2;Formación bastante interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;5;A simple vista;Prismáticos de 10x
ANAXAGORAS;AA7348N01017W;;AA;Cráter;;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días);;;Anaxágoras;(??);;Sin nombre;Sin nombre;Sin nombre;Filósofo;Grecia;Griego;-6;Siglo VI a. de C.;Clazomenes;500 A. DE C.;Lampsaque;428 a. de C.;Creador de la primera escuela de filosofía en Atenas. Tutor de Pericles, Eurípides y Sócrates. Explicación de los eclipses. Trabajos en anatomía.;-10.171249;349.828751;10.171° West;73.480999;73.481° North;Nearside;Norte-Oeste;Limbo Norte de la Luna;51;51;;?;Altura desconocida. Cálculo imposible.;Solapa la pared Oeste de Goldschmidt.  Formación circular. Rayos.;;Vertientes escarpadas.;Paredes altas.;Suelo tortuoso.  Pequeña montaña central.;3;Formación muy interesante;8;1 día después del Cuarto Creciente;Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
ANAXIMANDER;AA6697N05144W;;AA;Cráter;;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años)?;;;Anaximandro;(??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;Grecia;Griego;-7;Siglo VII a. de C.;Mileto;611 A. DE C.;Mileto;547 a. de C.;Inventor del gnomon. Recomendó una Tierra plana y circular. Mapa del mundo conocido. Descubridor de la Estrella Polar y de la oblicuidad de la Eclíptica.;-51.441683;308.558317;51.442° West;66.967076;66.967° North;Nearside;Norte-Oeste;Limbo Norte-Noroeste de la Luna;68;68;;2800;0,0412;Formación ruinosa.;;Vertientes poco escarpadas aplastadas por Carpenter al Norte y por Anaximander D al Sur.;Paredes de escasa altura montadas por un cratercillo al Norte e inundadas al Sur.;Suelo plano en comunicación con Anaximander D al Sur. Cratercillos y línea de cresta.;3;Formación muy interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
ANAXIMENES;AA7249N04498W;;AA;Cráter;;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años) ?;;;Anaximene;(??);;Sin nombre;Sin nombre;Sin nombre;Filósofo;Grecia;Griego;-6;Siglo VI a. de C.;Mileto;585 A. DE C.;Mileto;528 a. de C.;Recomendó una Tierra plana.;-44.982502;315.017498;44.983° West;72.485022;72.485° North;Nearside;Norte-Oeste;Limbo Norte de la Luna;80;80;;?;Altura desconocida. Cálculo imposible.;Formación circular.;;Vertientes bastante escarpadas conteniendo Anaximenes G al Noreste y Philolaus al Este.;Paredes de escasa altura.;Suelo plano relleno con lava.  Cratercillos.;2;Formación bastante interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
ANDEL;AA1041S01238E;;AA;Cráter;;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;;Karel Andël;Müller (1935);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Checoslovaquia;Checo;20;Siglo XX;?;1884;?;1947;Selenógrafo del reino checo. Autor de un mapa de la Luna en 1926.;12.383454;12.383454;12.383° East;-10.414128;10.414° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;35;35;;1300;0,0371;Formación circular dañada.;;Vertientes escarpadas tortuosas al Sur y al Suroeste, y conteniendo Andel M y N al Noroeste, Andel A y D al Suroeste, y Andel S P y E al Sur.;Paredes más altas al Este que al Oeste, colapsadas al Sur y montadas por Andel G al Sur.;Suelo tortuoso con colinas.  Cratercillos como uno importante cerca del centro.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ANGSTROM;AA2990N04167W;;AA;Cratercillo;;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;;;Anders Jonas Angström;Krieger / König (1912);;Sin nombre;Sin nombre;Sin nombre;Físico;Suecia;Sueco;19;Siglo XIX;Lödgö;1814;Uppsala;1874;Primera medida de la longitud de onda. Especialista en análisis espectral.;-41.667435;318.332565;41.667° West;29.895684;29.896° North;Nearside;Norte-Oeste;Región entre Oceanus Procellarum y Mare Imbrium;10;10;;2030;0,2071;Formación circular brillante con forma cóncava.;;Vertientes poco escarpadas.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
ANSGARIUS;AA1292S07972E;;AA;Cráter;;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;;H. Ansgar;Mädler (1837);;Sin nombre;Sin nombre;Sin nombre;Teólogo;Alemania;Alemán;9;Siglo IX;?;801;?;865;??;79.723104;79.723104;79.723° East;-12.923507;12.924° South;Nearside;Sur-Este;Limbo Este de la Luna;94;94;;?;Altura desconocida. Cálculo imposible.;Formación circular situada en la zona de libraciones.;;Vertientes escarpadas.;Paredes altas en terrazas.;Suelo plano ensanchado.  Cratercillos.;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
