NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBE H;AA5844S17758E;;AA;Cráter;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Alemania;Alemán;19;Siglo XIX;Eisenach;1840;Iena;1905;Director del Observatorio de Iena. Autor de una teoría clásica de microscopio en 1877 y de relaciones sinusoidales. Asociaco con Carl Zeiss. Ideólogo de un refractrómetro y del primer objetivo apocromático y del ocular orthoscópico.;177.584133;177.584133;177.584° East;-58.444934;58.445° South;Farside;Sur-Este;No definido;25;25;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ABBE K;AA5982S17686E;;AA;Cráter;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Alemania;Alemán;19;Siglo XIX;Eisenach;1840;Iena;1905;Director del Observatorio de Iena. Autor de una teoría clásica de microscopio en 1877 y de relaciones sinusoidales. Asociaco con Carl Zeiss. Ideólogo de un refractrómetro y del primer objetivo apocromático y del ocular orthoscópico.;176.857881;176.857881;176.858° East;-59.815856;59.816° South;Farside;Sur-Este;No definido;28;28;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ABBE M;AA6175S17524E;;AA;Cráter;;;??;;;Ernst K. Abbe;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Alemania;Alemán;19;Siglo XIX;Eisenach;1840;Iena;1905;Director del Observatorio de Iena. Autor de una teoría clásica de microscopio en 1877 y de relaciones sinusoidales. Asociaco con Carl Zeiss. Ideólogo de un refractrómetro y del primer objetivo apocromático y del ocular orthoscópico.;175.239369;175.239369;175.239° East;-61.746193;61.746° South;Farside;Sur-Este;No definido;29;29;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ABEL A;AA3631S08580E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;85.797305;85.797305;85.797° East;-36.314113;36.314° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;19;19;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABEL B;AA3672S08260E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;82.595424;82.595424;82.595° East;-36.720239;36.720° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;41;41;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABEL C;AA3613S08141E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;81.409385;81.409385;81.409° East;-36.12732;36.127° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;31;31;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABEL D;AA3767S08645E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;86.454329;86.454329;86.454° East;-37.671636;37.672° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;30;30;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABEL E;AA3754S08444E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;84.435411;84.435411;84.435° East;-37.535443;37.535° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;13;13;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABEL J;AA3620S07987E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;79.87135;79.87135;79.871° East;-36.202727;36.203° South;Nearside;Sur-Este;Limbo Sur-Este de la Luna;11;11;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABEL K;AA3469S07746E;;AA;Cratercillo;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;77.457635;77.457635;77.458° East;-34.691545;34.692° South;Nearside;Sur-Este;Limbo Sur-Este de la Luna;9;9;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABEL L;AA3455S08239E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;82.394591;82.394591;82.395° East;-34.552536;34.553° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;67;67;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABEL M;AA3238S08352E;;AA;Cráter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Noruega;Noruego;19;Siglo XIX;Isla Finnoy;1802;Arendal;1829;Especialista en la teoría de las integrales elípticas y trabajos en las llamadas integrales abelianas.;83.521793;83.521793;83.522° East;-32.376317;32.376° South;Librations zone;Sur-Este;Limbo Sur-Este de la Luna;81;81;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABENEZRA A;AA2279S01044E;;AA;Cráter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10.442277;10.442277;10.442° East;-22.791538;22.792° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;23;23;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABENEZRA B;AA2082S01006E;;AA;Cráter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10.062467;10.062467;10.062° East;-20.817777;20.818° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;14;14;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA C;AA2137S01109E;;AA;Cráter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;11.090606;11.090606;11.091° East;-21.366642;21.367° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;44;44;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABENEZRA D;AA2176S00965E;;AA;Cratercillo;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9.648878;9.648878;9.649° East;-21.758681;21.759° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;8;8;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA E;AA2146S00940E;;AA;Cráter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9.404443;9.404443;9.404° East;-21.463642;21.464° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;14;14;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA F;AA2158S01034E;;AA;Cratercillo;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10.336472;10.336472;10.336° East;-21.580042;21.580° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;7;7;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA G;AA2053S01100E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;11.001643;11.001643;11.002° East;-20.532654;20.533° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;5;5;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA H;AA2109S01271E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;12.71103;12.71103;12.711° East;-21.086497;21.086° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;100;Reflector de 100 mm;Reflector de 200 mm
ABENEZRA J;AA1992S01069E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10.686296;10.686296;10.686° East;-19.917339;19.917° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;5;5;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA P;AA2002S00985E;;AA;Cráter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9.849644;9.849644;9.850° East;-20.016179;20.016° South;Nearside;Sur-Este;Región al Oeste del cráter Catharina;44;44;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABUL WAFA A;AA0140N11686E;;AA;Cráter;;;??;;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Irán;Iraní;10;Siglo X;Buzadjan;940;Bagdad;997;Autor de un tratado aritmético y de un método precido para el cálculo de senos. ;116.859355;116.859355;116.859° East;1.39713;1.397° North;Farside;Norte-Este;No definido;16;16;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ABUL WAFA Q;AA0014N11588E;;AA;Cráter;;;??;;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Irán;Iraní;10;Siglo X;Buzadjan;940;Bagdad;997;Autor de un tratado aritmético y de un método precido para el cálculo de senos. ;115.883659;115.883659;115.884° East;0.143679;0.144° North;Farside;Norte-Este;No definido;30;30;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ABULFEDA A;AA1643S01075E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.753326;10.753326;10.753° East;-16.430251;16.430° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;14;14;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA B;AA1451S01637E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";16.370479;16.370479;16.370° East;-14.507185;14.507° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;15;15;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA BA;AA1469S01680E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";16.795852;16.795852;16.796° East;-14.691725;14.692° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;13;13;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA C;AA1279S01083E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.828978;10.828978;10.829° East;-12.792966;12.793° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;17;17;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA D;AA1325S00946E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";9.46122;9.46122;9.461° East;-13.247421;13.247° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;20;20;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABULFEDA E;AA1676S01014E;;AA;Cratercillo;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.136151;10.136151;10.136° East;-16.761312;16.761° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;6;6;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA F;AA1619S01307E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";13.065948;13.065948;13.066° East;-16.186155;16.186° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;13;13;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA G;AA1310S00894E;;AA;Cratercillo;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";8.936694;8.936694;8.937° East;-13.102075;13.102° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;7;7;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA H;AA1384S00956E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";9.557078;9.557078;9.557° East;-13.835116;13.835° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;5;5;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA J;AA1549S01003E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.032699;10.032699;10.033° East;-15.486168;15.486° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;5;5;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA K;AA1492S01058E;;AA;Cratercillo;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.579987;10.579987;10.580° East;-14.920317;14.920° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;10;10;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA L;AA1409S01067E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10.671664;10.671664;10.672° East;-14.086864;14.087° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;5;5;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA M;AA1623S01206E;;AA;Cratercillo;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";12.062296;12.062296;12.062° East;-16.234996;16.235° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;10;10;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA N;AA1514S01220E;;AA;Cráter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";12.200355;12.200355;12.200° East;-15.14401;15.144° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;14;14;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA O;AA1547S01116E;;AA;Cratercillo;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";11.158418;11.158418;11.158° East;-15.468208;15.468° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;7;7;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
