NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABEL A;AA3631S08580E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;85.797305;85.797305;85.797° East;-36.314113;36.314° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;19;19;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABEL B;AA3672S08260E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;82.595424;82.595424;82.595° East;-36.720239;36.720° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;41;41;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABEL C;AA3613S08141E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;81.409385;81.409385;81.409° East;-36.12732;36.127° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;31;31;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABEL D;AA3767S08645E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;86.454329;86.454329;86.454° East;-37.671636;37.672° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;30;30;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABEL E;AA3754S08444E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;84.435411;84.435411;84.435° East;-37.535443;37.535° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;13;13;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABEL J;AA3620S07987E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;79.87135;79.87135;79.871° East;-36.202727;36.203° South;Cara visible;Sud-Est;Limbe sud-est de la Lluna;11;11;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABEL K;AA3469S07746E;;AA;Crateret;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;77.457635;77.457635;77.458° East;-34.691545;34.692° South;Cara visible;Sud-Est;Limbe sud-est de la Lluna;9;9;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABEL L;AA3455S08239E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;82.394591;82.394591;82.395° East;-34.552536;34.553° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;67;67;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABEL M;AA3238S08352E;;AA;Cràter;;;;;;Niels Henrik Abel;(Mädler 1837 o IAU 19.. ??);;---;---;---;Matemàtic;Noruega;noruec;19;segle 19è;Illa de Finnoy;1802;Arendal;1829;Especialista de la teoria d'integrals el·líptiques i treballs sobre les anomenades integrals abelianes.;83.521793;83.521793;83.522° East;-32.376317;32.376° South;Zona libracions;Sud-Est;Limbe sud-est de la Lluna;81;81;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;2;Dos dies després de la Lluna nova;Un dia després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABENEZRA A;AA2279S01044E;;AA;Cràter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10.442277;10.442277;10.442° East;-22.791538;22.792° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;23;23;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABENEZRA B;AA2082S01006E;;AA;Cràter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10.062467;10.062467;10.062° East;-20.817777;20.818° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;14;14;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA C;AA2137S01109E;;AA;Cràter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;11.090606;11.090606;11.091° East;-21.366642;21.367° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;44;44;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABENEZRA D;AA2176S00965E;;AA;Crateret;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9.648878;9.648878;9.649° East;-21.758681;21.759° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;8;8;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA E;AA2146S00940E;;AA;Cràter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9.404443;9.404443;9.404° East;-21.463642;21.464° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;14;14;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA F;AA2158S01034E;;AA;Crateret;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10.336472;10.336472;10.336° East;-21.580042;21.580° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;7;7;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA G;AA2053S01100E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;11.001643;11.001643;11.002° East;-20.532654;20.533° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA H;AA2109S01271E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;12.71103;12.71103;12.711° East;-21.086497;21.086° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;4;4;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;100;Telescopi 100 mm;Telescopi 200 mm
ABENEZRA J;AA1992S01069E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10.686296;10.686296;10.686° East;-19.917339;19.917° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA P;AA2002S00985E;;AA;Cràter;;;;;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);;---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9.849644;9.849644;9.850° East;-20.016179;20.016° South;Cara visible;Sud-Est;Regió à l'oest del cràter Caterina;44;44;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABULFEDA A;AA1643S01075E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.753326;10.753326;10.753° East;-16.430251;16.430° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;14;14;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA B;AA1451S01637E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";16.370479;16.370479;16.370° East;-14.507185;14.507° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;15;15;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA BA;AA1469S01680E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";16.795852;16.795852;16.796° East;-14.691725;14.692° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;13;13;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA C;AA1279S01083E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.828978;10.828978;10.829° East;-12.792966;12.793° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;17;17;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA D;AA1325S00946E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";9.46122;9.46122;9.461° East;-13.247421;13.247° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;20;20;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABULFEDA E;AA1676S01014E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.136151;10.136151;10.136° East;-16.761312;16.761° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;6;6;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA F;AA1619S01307E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13.065948;13.065948;13.066° East;-16.186155;16.186° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;13;13;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA G;AA1310S00894E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";8.936694;8.936694;8.937° East;-13.102075;13.102° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;7;7;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA H;AA1384S00956E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";9.557078;9.557078;9.557° East;-13.835116;13.835° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA J;AA1549S01003E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.032699;10.032699;10.033° East;-15.486168;15.486° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA K;AA1492S01058E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.579987;10.579987;10.580° East;-14.920317;14.920° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;10;10;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA L;AA1409S01067E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10.671664;10.671664;10.672° East;-14.086864;14.087° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA M;AA1623S01206E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12.062296;12.062296;12.062° East;-16.234996;16.235° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;10;10;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA N;AA1514S01220E;;AA;Cràter;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12.200355;12.200355;12.200° East;-15.14401;15.144° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;14;14;;?;Alçada desconeguda. Càlcul impossible.;;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA O;AA1547S01116E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";11.158418;11.158418;11.158° East;-15.468208;15.468° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;7;7;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA P;AA1550S01154E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";11.544844;11.544844;11.545° East;-15.497305;15.497° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA Q;AA1286S01222E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12.223954;12.223954;12.224° East;-12.859204;12.859° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;3;3;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;100;Telescopi 100 mm;Telescopi 200 mm
ABULFEDA R;AA1279S01297E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12.96779;12.96779;12.968° East;-12.785545;12.786° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;7;7;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA S;AA1228S01330E;;AA;Crateret;;;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13.297895;13.297895;13.298° East;-12.284053;12.284° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;5;5;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA T;AA1486S01371E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13.713757;13.713757;13.714° East;-14.858157;14.858° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;7;7;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA U;AA1297S01380E;;AA;Crateret;;;;;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);;---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13.795342;13.795342;13.795° East;-12.971928;12.972° South;Cara visible;Sud-Est;Regió à l'est del cràter Ptolemeu;6;6;;?;Alçada desconeguda. Càlcul impossible.;Formació aïllada circular en forma de bol.;;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
