NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBOT;AA0556N05474E;;AA;Cratere;;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;;Charles Greeley Abbot (ex Apollonius K);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astrofisico;USA;americano;20;20° secolo;Wilton;1872;Washington;1973;Direttore dell'Osservatorio dello 'Smithsonian Institution'. Determinazione del valore della costante solare e della distribuzione dell'energia nello spettro solare.;54.743059;54.743059;54.743° East;5.556162;5.556° North;Nearside;Nord-Est;Bordo Settentrionale del Mare Fecunditatis;10;10;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti abbastanza scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;3;3 giorni dopo la Luna Nuova;2 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABEL;AA3463S08578E;;AA;Cratere;;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni);;;Niels Henrik Abel;Franz (1913);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Norvegia;norvegese;19;19° secolo;Isola di Finnoy;1802;Arendal;1829;Specialista della teoria degli integrali ellittici e lavori sui cosiddetti integrali abeliani.;85.776219;85.776219;85.776° East;-34.6257;34.626° South;Librations zone;Sud-Est;Bordo Sud-Orientale della Luna;117;117;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare situata nella zona delle librazioni.;;Versanti poco scoscesi su cui si trovano Abel L ad Ovest, Barnard e Abel A a Nord.;Pareti poco elevate quasi inglobate ad Est nella lava del Mare Australe.;Fondo piatto riempito di lava che sorregge un cratere fantasma a Nord-Est.;2;Formazione abbastanza interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;5;Occhio nudo;Binocolo 10x
ABENEZRA;AA2099S01189E;;AA;Cratere;;;Imbriano Superiore (da -3.8 miliardi di anni a -3.2 miliardi di anni);;;Abraham Bar Rabbi ben Ezra;Riccioli (1651);;Schirley;Nome non assegnato;Abenezra;Filosofo e astronomo;Spagna;spagnolo;12;12° secolo;?;1092;?;1167;??;11.890657;11.890657;11.891° East;-20.993564;20.994° South;Nearside;Sud-Est;Regione ad Est del cratere Catharina;43;43;;3730;0.0888;Formazione circolare di forma esagonale che costituisce una notevole composizione insieme a Azophi e Abenezra C;;Versanti abbastanza scoscesi che hanno rovinato Abenezra C ad Ovest e su cui si trova Azophi a Sud-Ovest.;Pareti con alti terrazzamenti.;Fondo tormentato.  Linee di creste circolari. Collinette.;4;Formazione eccezionale;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ABETTI;AA2011N02782E;;AA;Cratere;;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;;Antonio Abetti;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Italia;italiano;19;19° secolo;?;1846;?;1928;??;27.815724;27.815724;27.816° East;20.112727;20.113° North;Nearside;Nord-Est;Parte Sud-Orientale del Mare Serenitatis;17;17;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare fantasma.;;Versanti quasi piatti.;Pareti molto piatte.;Fondo piatto riempito con la lava del Mare Serenitatis.;2;Formazione abbastanza interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ABULFEDA;AA1387S01391E;;AA;Cratere;;;Nectariano Tipico (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Isma'il Abu al-Fida;Riccioli (1651);;Derkenni;Nome non assegnato;Abulfeda;Storico;Arabia;arabo;14;14° secolo;Damasco;1273;Hamah;1331;Principe della dinastia degli Ayyubides. Autore della 'Storia' che descrive i lavori di Ibn al-Athir.;13.910298;13.910298;13.910° East;-13.865087;13.865° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;65;65;;3110;0.0502;Formazione circolare danneggiata.;;Versanti scoscesi su cui si trovano molti piccoli crateri tra cui Abulfeda R a Nord-Ovest e Abulfeda S e W a Nord.;Pareti molto alte e terrazzate, su cui si sovrappongono la Catena Abulfeda a Sud e Abulfeda U e Y a Nord.;Esteso fondo piatto riempito di lava.  Macchie bianche decentrate e colline.  Piccoli crateri a Nord-Est e a Sud-Ovest.;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ACOSTA;AA0565S06014E;;AA;Cratere;;;Copernicano (da -1.1 miliardi di anni ad oggi) ?;;;Cristobal Acosta (ex Langrenus C);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Medico e storico;Portogallo;portoghese;16;16° secolo;?;1515;?;1580;??;60.139473;60.139473;60.139° East;-5.645305;5.645° South;Nearside;Sud-Est;Bordo Orientale della Luna;14;14;;1750;0.1346;Formazione circolare a forma di conca situata sul versante Nord di Langrenus;;Versanti abbastanza scoscesi.;Pareti abbastanza alte.;Fondo arrotondato.;2;Formazione abbastanza interessante;3;3 giorni dopo la Luna Nuova;2 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ADAMS;AA3189S06839E;;AA;Cratere;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;John Couch Adams;Birt / Lee (1865);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Gran Bretagna;britannico;19;19° secolo;Laneast;1819;Cambridge;1892;Ha dimostrato l'esistenza e ha indicato la posizione di Nettuno, indipendentemente da Le Verrier, ma i suoi lavori non sono stati pubblicati dal 'Royal Observatory'.;68.386902;68.386902;68.387° East;-31.891634;31.892° South;Nearside;Sud-Est;Bordo Sud-Orientale della Luna;68;68;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata.;;Versanti abbastanza scoscesi su cui si trovano Adams B ad Ovest e Adams D ad Est.;Pareti abbastanza alte e terrazzate, su cui si sovrappongono due piccoli crateri a Nord e un cratere a Sud.;Fondo piatto con piccoli crateri, di cui uno centrale.;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
AGATHARCHIDES;AA1985S03111W;;AA;Cratere;;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;;Agatharchide;Mädler (1837);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Geografo e storico;Grecia;greco;-2;2° secolo a.C.;?;100 a.C. circa;?;?;??;-31.114619;328.885381;31.115° West;-19.853701;19.854° South;Nearside;Sud-Ovest;Regione del Mare Humorum;51;51;;1180;0.0241;Formazione danneggiata parzialmente sommersa dalla lava dell'Oceanus Procellarum.;;Versanti scoscesi su cui si trovano molti piccoli crateri.;Pareti poco elevate, parzialmente distrutte a Nord, e sormontate da Agatharchides F a Sud-Ovest.;Esteso fondo piatto riempito di lava scura.  Resti di montagna centrale.;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
AGRIPPA;AA0410N01047E;;AA;Cratere;;;Eratosteniano (da -3.2 miliardi di anni a -1.1 miliardi di anni);;;Agrippa;Riccioli (1651);;Urselii;Mons Ida;Agrippa;Astronomo;Grecia;greco;1;1° secolo d.C.;?;51 d.C. circa;?;?;Ha osservato nell'anno 92 d.C. una occultazione delle Pleiadi da parte della Luna.;10.474135;10.474135;10.474° East;4.096399;4.096° North;Nearside;Nord-Est;Regione ad Est del Mare Tranquillitatis;48;48;;3100;0.0674;Formazione circolare in parte in rovina verso Sud-Ovest.;;Versanti scoscesi su cui si trovano Agrippa F e Tempel ad Est.;Pareti terrazzate su cui si trova Agrippa H a Nord.;Fondo abbastanza piatto.  Montagna centrale.  Collinette e detriti ad Ovest.  Solco e piccoli crateri.;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
AIRY;AA1814S00561E;;AA;Cratere;;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;;Sir George Bidel Airy;Mädler (1837);;Crequii;Nome non assegnato;Nome non assegnato;Astronomo;Inghilterra;inglese;19;19° secolo;Alnwick;1801;Londra;1892;Direttore dell'Osservatorio di Greenwich nel 1835. Lavori sulla meccanica celeste. Autore della teoria della diffrazione della luce.;5.614858;5.614858;5.615° East;-18.141628;18.142° South;Nearside;Sud-Est;Regione ad Est del cratere Catharina;37;37;;?;Altezza ignota. Calcolo impossibile.;Formazione distrutta che forma un trio allineato Nord Sud con Argelander e Vogel.;;Versanti abbastanza scoscesi su cui si trovano Argelander a Nord, Airy D a Nord-Ovest, e Airy G a Sud-Est.;Pareti alte e tormentate, sormontate a Sud da Airy H.;Fondo irregolare poco esteso.  Doppia montagna centrale.;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
AL-BAKRI;AA1434N02025E;;AA;Cratere;;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;;Abu Ubayd Abd Allah al-Bakri (ex Tacquet A);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Geografo;Arabia;arabo;11;l'11° secolo;Cordoba;1040;Cordoba;1094;Specialista del Nord Africa e dell'Arabia.  Autore di un 'Dizionario di Geografia' e di una 'Descrizione geografica del mondo conosciuto'.;20.245111;20.245111;20.245° East;14.335392;14.335° North;Nearside;Nord-Est;Parte Orientale del Mare Tranquillitatis;12;12;;1000;0.0833;Formazione circolare isolata.;;Versanti poco scoscesi su cui si trovano 2 linee di creste, orientate in direzione Nord Sud, a Sud.;Pareti poco elevate.;Esteso fondo piatto riempito di lava.;2;Formazione abbastanza interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ALBATEGNIUS;AA1124S00401E;;AA;Circo;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Muhammad ibn al-Battani;Riccioli (1651);;Ferdinandi III Imp. Rom.;Mons Didymus;Albategnius;Astronomo;Arabia;arabo;9;9° secolo;Harran;858;Qasr al Djiss;929;Autore dello 'Zidj', migliorando considerevolmente le conoscenze astronomiche del suo tempo. Misura dell'obliquità dell'Eclittica.;4.009197;4.009197;4.009° East;-11.240026;11.240° South;Nearside;Sud-Est;Regione del cratere Ptolemaeus;139;139;;0;0.0287;Formazione circolare danneggiata.;;Versanti scoscesi disseminati di piccoli crateri.;Alte pareti su cui si sovrappongono molti crateri tra cui Klein ad Ovest e Albategius B a Nord.;Vasto fondo piatto.  Macchia bianca ad Ovest.  Montagna centrale.   Depressioni e piccoli crateri.;4;Formazione eccezionale;7;al Primo Quarto;6 giorni dopo la Luna Piena;5;Occhio nudo;Binocolo 10x
ALDRIN;AA0141N02209E;;AA;Piccolo cratere;;;Periodo di formazione sconosciuto;;;Edwin E. Aldrin (ex Sabine B);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronauta;USA;americano;20;20° secolo;?;1930;?;Vivente;Pilota del LEM della missione Apollo 11. Secondo uomo ad aver calpestato il suolo lunare il 21 Luglio 1969.;22.089946;22.089946;22.090° East;1.405851;1.406° North;Nearside;Nord-Est;Parte Orientale del Mare Tranquillitatis;3;3;;600;0.1765;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;100;Riflettore da 100 mm;Riflettore da 200 mm
ALEXANDER;AA4025N01369E;;AA;Circo;;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;;Alessandro Magno;Birt / Lee (1865);;Mons Aemus;Nome non assegnato;Calippus;Re;Macedonia;macedone;-4;4° secolo a.C.;?;356 a.C.;Babilonia;323 a.C.;Re di Macedonia dal 336 al 323 a.C. Ha intrapreso l'espansione del suo regno verso l'India. Ha conquistato Babilonia e incendiato Persepolis.;13.693154;13.693154;13.693° East;40.251521;40.252° North;Nearside;Nord-Est;Regione a Nord del Mare Serenitatis;85;85;;?;Altezza ignota. Calcolo impossibile.;Formazione completamente distrutta.  Di forma triangolare.;;Versanti molto rovinati su cui si trova Calippus a Sud-Ovest.;Pareti poco elevate, collassate ad Est.;Fondo piatto riempito di lava scura.  Collinette, solchi e piccoli crateri.  Due macchie bianche.;2;Formazione abbastanza interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ALFRAGANUS;AA0542S01897E;;AA;Cratere;;;Copernicano (da -1.1 miliardi di anni ad oggi);;;Muhammad ibn Kathir Al-Farrhanï;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Persia;persiano;9;9° secolo;Fergana;?;?;?;Autore del libro 'Libro della Scienza delle stelle e dei movimenti celesti'.;18.970617;18.970617;18.971° East;-5.421661;5.422° South;Nearside;Sud-Est;Regione Nord-Occidentale del cratere Theophilus;22;22;;3830;0.1824;Brillante formazione circolare con raggi.;;Versanti scoscesi su cui si trovano Alfraganus E e H a Nord e Alfraganus K e M ad Est.;Pareti molto elevate.;Fondo piatto e poco esteso.;3;Formazione molto interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ALHAZEN;AA1591N07183E;;AA;Cratere;;;Imbriano Inferiore (da -3.85 miliardi di anni a -3.8 miliardi di anni);;;Ibn al-Haytham (o Abu Ali al-Hasan);Schröter (1802);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Arabia;arabo;10;10° secolo;Bassora;965;Il Cairo;1039;Ha scoperto le leggi della riflessione, della rifrazione e della propagazione della luce.  Autore di 92 lavori conosciuti, di cui molti riguardanti l'astronomia.;71.827898;71.827898;71.828° East;15.914783;15.915° North;Nearside;Nord-Est;Bordo Est-Nord-Est della Luna;34;34;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare situata sul versante Est del Mare Crisium.;;Versanti abbastanza scoscesi.;Alte pareti leggermente terrazzate.;Fondo piatto.;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ALIACENSIS;AA3060S00513E;;AA;Cratere;;;Nectariano Tipico (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Pierre d'Ailly;Riccioli (1651);;Elisabethae Palat. Fil.;Mons Antilibanus;Aliacensis;Geografo e teologo;Francia;francese;14;14° secolo;Compiègne;1350;Avignone;1420;Autore di un lavoro sulla riforma della Chiesa nel 1416 e di 'Imago Mundi', un lavoro che evoca la sfericità della Terra.;5.130767;5.130767;5.131° East;-30.595193;30.595° South;Nearside;Sud-Est;Regione Orientale del cratere Tycho;82;82;;3700;0.0463;Formazione circolare che costituisce una notevole coppia con Werner.;;Versanti scoscesi su cui si trovano Werner a Nord-Ovest, una coppia di crateri a Sud-Est e Aliacensis B ad Ovest.;Pareti molto alte, su cui si trova un cratere anonimo a Sud.;Fondo piatto.  Piccola montagna decentrata.  Dorsali e piccoli crateri.;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ALMANON;AA1685S01514E;;AA;Cratere;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Abd Allah al-Ma'mun;Riccioli (1651);;Isenburgi;Mons Antitaurus;Almanon;Califfo;Persia;persiano;9;9° secolo;Bagdad;786;Tarso;833;Figlio di Harun Al Raschid. Organizzatore della traduzione in arabo delle opere scientifiche e filosofiche degli antichi autori greci.;15.135076;15.135076;15.135° East;-16.845028;16.845° South;Nearside;Sud-Est;Regione ad Est del cratere Catharina;51;51;;2480;0.0506;Formazione circolare.;;Versanti abbastanza scoscesi su cui si sovrappongono Almanon C a Nord-Est, Almanon A e B a Sud, e su cui si trova la Catena Abulfeda a Nord.;Pareti più più elevate ad Est che ad Ovest.;Fondo abbastanza piatto.  Collinette e una linea di creste. Piccoli crateri.;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
AL-MARRAKUSHI;AA1045S05577E;;AA;Piccolo cratere;;;Copernicano (da -1.1 miliardi di anni ad oggi) ?;;;Al-Marrakushi (ex Langrenus D);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Arabia;arabo;13;13° secolo;?;?;?;1262;??;55.770266;55.770266;55.770° East;-10.446738;10.447° South;Nearside;Sud-Est;Parte Orientale del Mare Fecunditatis;9;9;;1110;0.1388;Formazione circolare a forma di conca.;;Versanti poco scoscesi su cui si trovano un doppio piccolo cratere ad Ovest e un triplo piccolo cratere a Nord.;Pareti poco elevate.;Fondo arrotondato.;2;Formazione abbastanza interessante;3;3 giorni dopo la Luna Nuova;2 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
ALPETRAGIUS;AA1605S00451W;;AA;Cratere;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni) ?;;;Nur ed-din al Betrugi;Riccioli (1651);;Mazarinii;Mons Phoenix;Alpetragius;Astronomo;Arabia;arabo;12;12° secolo;?;?;?;?;Cercò di migliorare il sistema tolemaico.;-4.510399;355.489601;4.510° West;-16.047972;16.048° South;Nearside;Sud-Ovest;Regione del cratere Arzachel;41;41;;3900;0.0975;Formazione circolare situata tra Alphonsus e Arzachel.;;Versanti scoscesi su cui si trovano il cratere fantasma Alpetragius X a Nord-Ovest, e Alpetragius M e N a Sud-Est.;Pareti molto alte e terrazzate.;Fondo tormentato poco esteso.  Imponente montagna centrale.;4;Formazione eccezionale;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ALPHONSUS;AA1339S00285W;;AA;Cratere;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Alfonso X (o Alfonso il Saggio);Riccioli (1651);;Ludovici XIV Reg. Fran.;Mons Masicytis;Alphonsus;Re;Castiglia;castigliano;13;13° secolo;Toledo;1221;Siviglia;1284;Iniziatore della traduzione delle opere greche ed arabe. Coordinatore del calcolo delle 'Tavole Alfonsine', nel 1256, per sostituire le tavole astronomiche di Tolomeo.;-2.846272;357.153728;2.846° West;-13.387937;13.388° South;Nearside;Sud-Ovest;Regione del cratere Ptolemaeus;121;121;;2730;0.0231;Formazione circolare che costituisce un imponente trio con Ptolemaeus e Arzachel (la famosa 'Cauda Pavonis' di Galileo).  Sono stati osservati vari fenomeni transienti i cui spettri di emissione gassosa sono stati ottenuti da Kozyrev nel Novembre 1958.;;Versanti scoscesi e tormentati disseminati di piccoli crateri.;Alte pareti terrazzate.;Fondo piatto a Nord, tormentato a Sud con macchie nere.  Montagna centrale.  Piccoli crateri e colline.  Contiene Rimae Alphonsus.;4;Formazione eccezionale;7;al Primo Quarto;6 giorni dopo la Luna Piena;5;Occhio nudo;Binocolo 10x
AMEGHINO;AA0330N05704E;;AA;Piccolo cratere;;;Periodo di formazione sconosciuto;;;Florentino Ameghino (ex Apollonius C);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Storico;Italia;italiano;19;19° secolo;?;1854;?;1911;??;57.037009;57.037009;57.037° East;3.299453;3.299° North;Nearside;Nord-Est;Bordo Orientale della Luna;9;9;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti abbastanza scoscesi.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;3;3 giorni dopo la Luna Nuova;2 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
AMMONIUS;AA0852S00083W;;AA;Piccolo cratere;;;Copernicano (da -1.1 miliardi di anni ad oggi) ?;;;Ammonios detto Saccas (ex Ptolemaeus A);(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo;Grecia;greco;3;3° secolo d.C.;?;?;?;?;Fondatore di una nuova scuola platonica, chiamata anche Scuola di Alessandria.;-0.826029;359.173971;0.826° West;-8.520919;8.521° South;Nearside;Sud-Ovest;Regione del cratere Ptolemaeus;9;9;;1850;0.2056;Formazione circolare a forma di conca situata nell'arena di Ptolemaeus.;;Versanti poco scoscesi.;Pareti abbastanza alte.;Fondo arrotondato.;2;Formazione abbastanza interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
AMONTONS;AA0534S04678E;;AA;Piccolo cratere;;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;;Guillaume Amontons;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico;Francia;francese;17;17° secolo;Parigi;1663;Parigi;1705;Inventore di molti dispositivi, tra cui vari termometri, un pirometro, una pompa rotativa, e un telegrafo a segnali luminosi. Membro dell'Accademia delle Scienze nel 1699.;46.777931;46.777931;46.778° East;-5.337212;5.337° South;Nearside;Sud-Est;Parte Orientale del Mare Fecunditatis;3;3;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare isolata a forma di conca.;;Versanti poco scoscesi con macchie brillanti ad Est.;Pareti poco elevate.;Fondo arrotondato.;1;Formazione di scarso interesse;4;4 giorni dopo la Luna Nuova;3 giorni dopo la Luna Piena;100;Riflettore da 100 mm;Riflettore da 200 mm
AMUNDSEN;AA8444S08307E;;AA;Cratere;;;Nectariano (da -3.92 miliardi di anni a -3.85 miliardi di anni);;;Roald Amundsen;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Esploratore;Norvegia;norvegese;20;20° secolo;Hvitsen;1872;Arctique;1928;Specialista dell'Antartide. Con il 'Fram', è stato il primo ad aver raggiunto per via di terra il Polo Sud il 14 Dicembre 1911, e il primo ad aver sorvolato il Polo Nord con un dirigibile nel 1926.  Scomparso durante le ricerche della spedizione di Nobile.;83.06915;83.06915;83.069° East;-84.439795;84.440° South;Librations zone;Sud-Est;Bordo Meridionale della Luna;109;109;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare situata nella zona delle librazioni.;;Versanti scoscesi su cui si trovano un cratere anonimo ad Est e un altro a Sud.;Alte pareti terrazzate.;Fondo piatto.  Montagna centrale.;2;Formazione abbastanza interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;5;Occhio nudo;Binocolo 10x
ANAXAGORAS;AA7348N01017W;;AA;Cratere;;;Copernicano (da -1.1 miliardi di anni ad oggi);;;Anassagora;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo;Grecia;greco;-6;6° secolo a.C.;Clazomenes;500 a.C.;Lampsaque;428 a.C.;Fondatore della prima scuola di filosofia ad Atene. Precettore di Pericle, Euripide e Socrate. Spiegazione delle eclissi. Lavori di anatomia.;-10.171249;349.828751;10.171° West;73.480999;73.481° North;Nearside;Nord-Ovest;Bordo Settentrionale della Luna;53;53;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare sovrapposta alla parete Ovest di Goldschmidt.  Raggi.;;Versanti scoscesi.;Alte pareti.;Fondo tormentato.  Piccola montagna centrale.;3;Formazione molto interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
ANAXIMANDER;AA6697N05144W;;AA;Cratere;;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni)?;;;Anassimandro;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo e astronomo;Grecia;greco;-7;7° secolo a.C.;Mileto;611 a.C.;Mileto;547 a.C.;Inventore dello gnomone.  Sostenitore di una Terra circolare e piatta.  Mappa del mondo conosciuto.  Scopritore della Stella Polare e dell'obliquità dell'Eclittica.;-51.441683;308.558317;51.442° West;66.967076;66.967° North;Nearside;Nord-Ovest;Bordo Nord-Nord-Ovest della Luna;70;70;;2800;0.0412;Formazione distrutta.;;Versanti poco scoscesi danneggiati dall'intrusione di Carpenter a Nord e di Anaximander D a Sud.;Pareti poco elevate sormontate da un piccolo cratere a Nord e inglobate a Sud.;Fondo piatto in comunicazione con Anaximeer D a Sud. Piccoli crateri e una linea di creste.;3;Formazione molto interessante;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
ANAXIMENES;AA7249N04498W;;AA;Cratere;;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni) ?;;;Anassimene;(??);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo;Grecia;greco;-6;6° secolo a.C.;Mileto;585 a.C.;Mileto;528 a.C.;Sostenitore di una Terra piatta.;-44.982502;315.017498;44.983° West;72.485022;72.485° North;Nearside;Nord-Ovest;Bordo Settentrionale della Luna;82;82;;?;Altezza ignota. Calcolo impossibile.;Formazione circolare.;;Versanti abbastanza scoscesi su cui si trovano Anaximenes G a Nord-Est e Philolaus ad Est.;Pareti poco elevate.;Fondo piatto riempito di lava.  Piccoli crateri.;2;Formazione abbastanza interessante;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
ANDEL;AA1041S01238E;;AA;Cratere;;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;;Karel Andil;Müller (1935);;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Cecoslovacchia;ceco;20;20° secolo;?;1884;?;1947;Selenografo del Regno di Cecoslovacchia.  Autore di una mappa della Luna nel 1926.;12.383454;12.383454;12.383° East;-10.414128;10.414° South;Nearside;Sud-Est;Regione ad Est del cratere Ptolemaeus;36;36;;1300;0.0371;Formazione circolare danneggiata.;;Versanti scoscesi tormentati a Sud e a Sud-Ovest, e su cui si trovano Andel M e N a Nord-Ovest, Andel A e D a Sud-Ovest, e Andel S P e E a Sud.;Pareti più alte ad Est che ad Ovest, collassate a Sud, e sormontate da Andel G a Sud.;Fondo tormentato con colline.  Piccoli crateri di cui il più imponente vicino al centro.;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
