NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
ABBE H;SF5844S17758E;5844S17758;SF;Cràter;;??;;Ernst K. Abbe;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Físic;Alemanya;alemany;19;segle 19;Eisenach;1840;Jena;1905;Director  de l'observatori de Jena. Autor de la teoria clàssica del microscopi en 1877 i de la relació dels sinus. Associat amb Carl Zeiss. Inventor d'un refractòmetre i dels primers objectius apocromàtics i oculars ortoscòpics.;177.584133;177.584133;177.584° East;-58.444934;58.445° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;25;25;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Abbe H;Abbe H;7027;25.1268;-58.44493355;177.5841326;-58.03062057;-58.8592453;178.3755589;176.7927227;LOLA2011;Europe;Germany;Satellite Feature;SF;Hess;LAC-132;Adoptat per la UAI;01.01.2006 00:00;;Ernst Karl. German optician, physicist, astronomer (1840-1905).;http://planetarynames.wr.usgs.gov/Feature/7027
ABBE K;SF5982S17686E;5982S17686;SF;Cràter;;??;;Ernst K. Abbe;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Físic;Alemanya;alemany;19;segle 19;Eisenach;1840;Jena;1905;Director  de l'observatori de Jena. Autor de la teoria clàssica del microscopi en 1877 i de la relació dels sinus. Associat amb Carl Zeiss. Inventor d'un refractòmetre i dels primers objectius apocromàtics i oculars ortoscòpics.;176.857881;176.857881;176.858° East;-59.815856;59.816° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Abbe K;Abbe K;7028;26.1044;-59.81585574;176.8578807;-59.38541985;-60.24629211;177.7140026;176.0017681;LOLA2011;Europe;Germany;Satellite Feature;SF;Hess;LAC-132;Adoptat per la UAI;01.01.2006 00:00;;Ernst Karl. German optician, physicist, astronomer (1840-1905).;http://planetarynames.wr.usgs.gov/Feature/7028
ABBE M;SF6175S17524E;6175S17524;SF;Cràter;;??;;Ernst K. Abbe;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Físic;Alemanya;alemany;19;segle 19;Eisenach;1840;Jena;1905;Director  de l'observatori de Jena. Autor de la teoria clàssica del microscopi en 1877 i de la relació dels sinus. Associat amb Carl Zeiss. Inventor d'un refractòmetre i dels primers objectius apocromàtics i oculars ortoscòpics.;175.239369;175.239369;175.239° East;-61.746193;61.746° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;29;29;17;17;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Abbe M;Abbe M;7029;28.6143;-61.7461931;175.2393689;-61.2743721;-62.21801376;176.2365665;174.2421703;LOLA2011;Europe;Germany;Satellite Feature;SF;Hess;LAC-132;Adoptat per la UAI;01.01.2006 00:00;;Ernst Karl. German optician, physicist, astronomer (1840-1905).;http://planetarynames.wr.usgs.gov/Feature/7029
ABUL WAFA A;SF0140N11686E;0140N11686;SF;Cràter;;??;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Iran;iranià;10;segle 10;Buzadjan;940;Bagdad;997;Autor d'un tractat d'aritmètica i d'un mètode precís de càlcul dels sinus.;116.859355;116.859355;116.859° East;1.39713;1.397° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;16;16;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Abul Wáfa A;Abul Wafa A;7049;14.9789;1.397129941;116.8593548;1.644117355;1.150144577;117.1064167;116.6122952;LOLA2011;Asia;Persian;Satellite Feature;SF;Ostwald;LAC-65;Adoptat per la UAI;01.01.2006 00:00;;Abū al-Wafā al-Būzajāni. Persian mathematician, astronomer (940-998).;http://planetarynames.wr.usgs.gov/Feature/7049
ABUL WAFA Q;SF0014N11588E;0014N11588;SF;Cràter;;??;;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Iran;iranià;10;segle 10;Buzadjan;940;Bagdad;997;Autor d'un tractat d'aritmètica i d'un mètode precís de càlcul dels sinus.;115.883659;115.883659;115.884° East;0.143679;0.144° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;30;30;18;18;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Abul Wáfa Q;Abul Wafa Q;7050;31.0363;0.143679263;115.8836592;0.655435562;-0.368076324;116.3954182;115.3719006;LOLA2011;Asia;Persian;Satellite Feature;SF;Ostwald;LAC-65;Adoptat per la UAI;01.01.2006 00:00;;Abū al-Wafā al-Būzajāni. Persian mathematician, astronomer (940-998).;http://planetarynames.wr.usgs.gov/Feature/7050
AITKEN A;SF1387S17346E;1387S17346;SF;Cràter;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";173.463566;173.463566;173.464° East;-13.866769;13.867° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;13;13;8;8;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken A;Aitken A;7123;12.9385;-13.86676913;173.4635661;-13.65342712;-14.08011055;173.6833134;173.2438221;LOLA2011;North America;American;Satellite Feature;SF;Icarus;LAC-86;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7123
AITKEN C;SF1376S17557E;1376S17557;SF;Cràter;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";175.574787;175.574787;175.575° East;-13.760055;13.760° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;74;74;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken C;Aitken C;7124;65.6088;-13.76005514;175.5747874;-12.67823601;-14.84187317;176.6885662;174.4610119;LOLA2011;North America;American;Satellite Feature;SF;Icarus;LAC-86;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7124
AITKEN G;SF1671S17399E;1671S17399;SF;Crateret;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";173.994201;173.994201;173.994° East;-16.70982;16.710° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;7;7;4;4;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken G;Aitken G;7125;6.04762;-16.70981984;173.9942008;-16.61009979;-16.80953789;174.0983219;173.8900814;LOLA2011;North America;American;Satellite Feature;SF;Van de Graaff;LAC-104;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7125
AITKEN N;SF1763S17274E;1763S17274;SF;Crateret;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";172.738614;172.738614;172.739° East;-17.631107;17.631° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;7;7;4;4;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken N;Aitken N;7126;7.14643;-17.63110702;172.7386142;-17.51326942;-17.74894333;172.8622608;172.6149693;LOLA2011;North America;American;Satellite Feature;SF;Van de Graaff;LAC-104;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7126
AITKEN Y;SF1193S17292E;1193S17292;SF;Cràter;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";172.921356;172.921356;172.921° East;-11.929633;11.930° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;35;35;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken Y;Aitken Y;7127;35.7174;-11.92963277;172.9213557;-11.40325356;-12.45600891;173.5204334;172.3223858;LOLA2011;North America;American;Satellite Feature;SF;Icarus;LAC-86;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7127
AITKEN Z;SF1489S17321E;1489S17321;SF;Cràter;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";173.206275;173.206275;173.206° East;-14.890449;14.890° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;33;33;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken Z;Aitken Z;7128;32.0566;-14.89044864;173.206275;-14.36186981;-15.41902733;173.7532101;172.6593418;LOLA2011;North America;American;Satellite Feature;SF;Icarus;LAC-86;Adoptat per la UAI;01.01.2006 00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7128
AL-BIRUNI C;SF1842N09306E;1842N09306;SF;Crateret;;??;;Al-Biruni;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Savi;Iran;iranià;11;segle 11;Kath;973;Rhazni;1050;"Gran viatger. Astròleg del sultà de Rhazni en 1017. Historiador de les civilitzacions. Autor del ""Kitah al Qanun al Mas'udi"", tractat d'astronomia general inspirat de Ptolemeu";93.057105;93.057105;93.057° East;18.418303;18.418° North;Zona libracions;Nord-Est;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;9;9;5;5;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;2;2 dies després de la Lluna nova;1 dia després de la Lluna plena;50;Refractor 50 mm;Refractor 100 mm;Al-Biruni C;Al Biruni C;7129;9.53316;18.41830301;93.05710495;18.57549477;18.26111031;93.22276878;92.89144325;LOLA2011;Asia;Persian;Satellite Feature;SF;Joliot;LAC-46;Adoptat per la UAI;01.01.2006 00:00;;Abū ar-Rayhān Muhammad ibn Ahmad al-Birūnī. Persian astronomer, mathematician, geographer (973-1048).;http://planetarynames.wr.usgs.gov/Feature/7129
ALDEN B;SF2060S11311E;2060S11311;SF;Cràter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;113.109102;113.109102;113.109° East;-20.598961;20.599° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;17;17;10;10;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden B;Alden B;7154;15.1039;-20.59896068;113.1091023;-20.34991264;-20.8480072;113.3751736;112.8430347;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adoptat per la UAI;01.01.2006 00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7154
ALDEN C;SF2269S11174E;2269S11174;SF;Cràter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;111.742739;111.742739;111.743° East;-22.686583;22.687° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;50;50;29;29;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden C;Alden C;7155;56.8124;-22.68658271;111.742739;-21.74980545;-23.62335777;112.7580776;110.7274036;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adoptat per la UAI;01.01.2006 00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7155
ALDEN E;SF2342S11281E;2342S11281;SF;Cràter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;112.805175;112.805175;112.805° East;-23.417775;23.418° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden E;Alden E;7156;26.3692;-23.41777524;112.8051745;-22.96324921;-23.83175278;113.1990376;112.3971577;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adoptat per la UAI;01.01.2006 00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7156
ALDEN V;SF2270S11046E;2270S11046;SF;Cràter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;110.464149;110.464149;110.464° East;-22.704758;22.705° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;19;19;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden V;Alden V;7157;20.8876;-22.70475805;110.4641492;-22.37412262;-23.03535843;110.7412243;110.1867275;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adoptat per la UAI;01.01.2006 00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7157
ALDER E;SF4797S17350W;4797S17350;SF;Cràter;;??;;Kurt Alder;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;-173.504005;186.495995;173.504° West;-47.970449;47.970° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;16;16;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alder E;Alder E;7158;18.6262;-47.9704488;186.4959948;-47.66407776;-48.27833366;186.9538097;186.0361118;LOLA2011;Europe;Germany;Satellite Feature;SF;Oppenheimer;LAC-120;Adoptat per la UAI;01.01.2006 00:00;;Kurt. German organic chemist. Nobel laureate (1902-1958).;http://planetarynames.wr.usgs.gov/Feature/7158
ALEKHIN E;SF6696S12458W;6696S12458;SF;Cràter;;??;;Nikolaj P. Alekhin;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Enginyer;URSS;soviètic;20;segle 20;??;1913;??;1964;Dissenyador de coets de llançament espacials;-124.582349;235.417651;124.582° West;-66.962151;66.962° South;Cara oculta;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;38;38;22;22;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alekhin E;Alekhin E;7159;39.6042;-66.96215102;235.417651;-66.30910683;-67.61519432;237.0885334;233.7467785;LOLA2011;Europe;Soviet;Satellite Feature;SF;Hausen;LAC-143;Adoptat per la UAI;01.01.2006 00:00;;Nikolaj Pavlovich. Soviet rocket designer, engineer (1913-1964).;http://planetarynames.wr.usgs.gov/Feature/7159
AL-KHWARIZMI B;SF0909N10792E;0909N10792;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107.916477;107.916477;107.916° East;9.091955;9.092° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;62;62;36;36;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi B;Al Khwarizmi B;7130;59.0588;9.09195507;107.9164775;10.06674385;8.11904335;108.9041538;106.9313145;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7130
AL-KHWARIZMI G;SF0676N10735E;0676N10735;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107.345664;107.345664;107.346° East;6.755926;6.756° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;95;95;56;56;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi G;Al Khwarizmi G;7131;102.832;6.755925531;107.3456639;8.30585289;5.193517685;108.8054638;105.8858662;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7131
AL-KHWARIZMI H;SF0585N10977E;0585N10977;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;109.773851;109.773851;109.774° East;5.847587;5.848° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;50;50;29;29;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi H;Al Khwarizmi H;7132;49.7172;5.847587146;109.7738512;6.66737175;5.027803421;110.5979214;108.9497814;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7132
AL-KHWARIZMI J;SF0619N10814E;0619N10814;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;108.144004;108.144004;108.144° East;6.189429;6.189° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;47;47;28;28;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi J;Al Khwarizmi J;7133;44.6789;6.189429179;108.1440038;6.926137924;5.452722549;108.8850727;107.4029369;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7133
AL-KHWARIZMI K;SF0450N10815E;0450N10815;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;108.151035;108.151035;108.151° East;4.498605;4.499° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;26;26;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi K;Al Khwarizmi K;7134;22.3615;4.49860545;108.1510352;4.867322922;4.129888535;108.520895;107.7811794;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7134
AL-KHWARIZMI L;SF0377N10789E;0377N10789;SF;Cràter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107.890915;107.890915;107.891° East;3.766963;3.767° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;35;35;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi L;Al Khwarizmi L;7135;35.5099;3.766962579;107.8909147;4.352483749;3.181444168;108.4777012;107.3041325;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adoptat per la UAI;01.01.2006 00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7135
