NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
ABBE;AA5758S17477E;5758S17477;AA;Cratère;;;;Ernst K. Abbe;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Allemagne;allemand;19;19 ème siècle;Eisenach;1840;Iéna;1905;Directeur de l'observatoire d'Iéna. Auteur de la théorie classique du microscope en 1877 et de la relation des sinus. Associé avec Carl Zeiss. Inventeur d'un réfractomètre et des premiers objectifs apochromatiques et oculaires orthoscopiques.;174.774969;174.774969;174.775° Est;-57.575482;57.575° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-065-M;66;66;39;39;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Abbe;Abbe;9;63.976;-57.5754823530759;174.774969010485;-56.5205917358398;-58.6303691864014;176.736333847046;172.813470840454;LOLA2011;Europe;Germany;Crater, craters;AA;Hess;LAC-132;Adopted by IAU;1970-01-01 00:00:00;;Ernst Karl. German optician, physicist, astronomer (1840-1905).;http://planetarynames.wr.usgs.gov/Feature/9
ABUL WAFA;AA0096N11663E;0096N11663;AA;Cratère;;;;Abu al-Wafa al-Buzadjani;UAI 1985 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Mathématicien;Iran;iranien;10;10 ème siècle;Buzadjan;940;Bagdad;997;Auteur d'un traité d'arithmétique et d'une méthode précise de calcul des sinus.. ;116.630644;116.630644;116.631° Est;0.962556;0.963° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;55;55;32;32;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Abul Wáfa;Abul Wafa;22;54.1787;0.962556433777243;116.630644476252;1.85593605041504;0.0691814422607422;117.524133682251;115.737173080444;LOLA2011;Asia;Persian;Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;1970-01-01 00:00:00;;Abū al-Wafā al-Būzajāni. Persian mathematician, astronomer (940-998).;http://planetarynames.wr.usgs.gov/Feature/22
AITKEN;AA1644S17296E;1644S17296;AA;Cratère;;;;Robert Grant Aitken;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;Jackson;1864;Berkeley;1954;"Auteur du ""New General Catalogue of Double Stars"" en 1932.";172.958257;172.958257;172.958° Est;-16.442982;16.443° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;II-033-H3 II-075-M II-033-H2 II-033-M;135;135;79;79;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Aitken;Aitken;119;129.693;-16.442981593682;172.958257104497;-14.3044872283936;-18.5814762115479;175.187864303589;170.728651046753;LOLA2011;North America;American;Crater, craters;AA;Van de Graaff;LAC-104;Adopted by IAU;1970-01-01 00:00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/119
AL BIRUNI;AA1807N09262E;1807N09262;AA;Cratère;;;;Al-Biruni;UAI 1984 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Savant;Iran;iranien;11;11 ème siècle;Kath;973;Rhazni;1050;"Grand voyageur. Astrologue du sultan de Rhazni en 1017. Historien des civilisations. Auteur du ""Kitah al Qanun al Mas'udi"", traité d'astronomie générale inspiré de Ptolémée.";92.616176;92.616176;92.616° Est;18.071294;18.071° Nord;Zone des librations;Nord-Est;;III;Mare Marginis;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;77;77;45;45;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm;Al-Biruni;Al Biruni;146;80.4102;18.0712940391157;92.6161762877919;19.3971767425537;16.7454166412354;94.0111713409424;91.2211856842041;LOLA2011;Asia;Persian;Crater, craters;AA;Joliot;LAC-46;Adopted by IAU;1970-01-01 00:00:00;;Abū ar-Rayhān Muhammad ibn Ahmad al-Birūnī. Persian astronomer, mathematician, geographer (973-1048).;http://planetarynames.wr.usgs.gov/Feature/146
ALDEN;AA2351S11111E;2351S11111;AA;Cratère;;;;Harold L.Alden;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;111.114134;111.114134;111.114° Est;-23.508401;23.508° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;III-121-M;104;104;61;61;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Alden;Alden;170;111.437;-23.5084011266012;111.114133901039;-21.6707038879395;-25.346097946167;113.117849349976;109.110376358032;LOLA2011;North America;American;Crater, craters;AA;Fermi;LAC-101;Adopted by IAU;1970-01-01 00:00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/170
ALDER;AA4863S17788W;4863S17788;AA;Cratère;;;;Kurt Alder;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Chimiste;Allemagne;allemand;20;20 ème siècle;Königshütte;1902;Cologne;1958;Professeur à l'université de Cologne en 1940. Prix Nobel en 1950 avec Otto Diels.;-177.883725;182.116275;177.884° Ouest;-48.625534;48.626° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-065-M;77;77;45;45;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Alder;Alder;171;82.1233;-48.6255337543063;182.11627539159;-47.3111705780029;-49.9398651123047;184.151113510132;180.084394454956;LOLA2011;Europe;Germany;Crater, craters;AA;Hess;LAC-132;Adopted by IAU;1979-01-01 00:00:00;;Kurt. German organic chemist. Nobel laureate (1902-1958).;http://planetarynames.wr.usgs.gov/Feature/171
ALEKHIN;AA6794S13185W;6794S13185;AA;Cratère;;;;Nikolaj P. Alekhin;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Ingénieur;URSS;soviétique;20;20 ème siècle;??;1913;??;1964;Concepteur de lanceurs spatiaux.;-131.852393;228.147607;131.852° Ouest;-67.944046;67.944° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;70;70;41;41;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Alekhin;Alekhin;174;74.8167;-67.9440462095697;228.147607347429;-66.7103672027588;-69.1777210235596;231.43271446228;224.862272262573;LOLA2011;Europe;Soviet;Crater, craters;AA;Zeeman;LAC-142;Adopted by IAU;1970-01-01 00:00:00;;Nikolaj Pavlovich. Soviet rocket designer, engineer (1913-1964).;http://planetarynames.wr.usgs.gov/Feature/174
AL-KHWARIZMI;AA0702N10701E;0702N10701;AA;Cratère;;;;Al-Khwarizmi;UAI 1991 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107.006175;107.006175;107.006° Est;7.021853;7.022° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;65;65;38;38;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Al-Khwarizmi;Al Khwarizmi;149;56.2527;7.02185347230287;107.006175054117;7.94940376281738;6.09430503845215;107.940603256226;106.071748733521;LOLA2011;Asia;Iraq;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;1973-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/149
ALTER;AA1874N10780W;1874N10780;AA;Cratère;;;;Dinsmore Alter;UAI 1979 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1888;??;1968;??;-107.796903;252.203097;107.797° Ouest;18.740089;18.740° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-015-H2;64;64;38;38;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Alter;Alter;208;64.733;18.7400891690599;252.203096651796;19.8075084686279;17.6726703643799;253.329885482788;251.076330184937;LOLA2011;North America;American;Crater, craters;AA;Robertson;LAC-54;Adopted by IAU;1970-01-01 00:00:00;;Dinsmore. American astronomer, meteorologist (1888-1968).;http://planetarynames.wr.usgs.gov/Feature/208
AMICI;AA1006S17223W;1006S17223;AA;Cratère;;;;Giovanni Battista Amici;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-172.227017;187.772983;172.227° Ouest;-10.062035;10.062° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;54;54;32;32;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Amici;Amici;232;52.0325;-10.0620347573653;187.772983337045;-9.21210098266602;-10.9280757904053;188.650297164917;186.908155441284;LOLA2011;Europe;Italy;Crater, craters;AA;Icarus;LAC-86;Adopted by IAU;1970-01-01 00:00:00;;Giovanni Battista. Italian astronomer, optician (1786-1863).;http://planetarynames.wr.usgs.gov/Feature/232
ANDERS;AA4131S14330W;4131S14330;AA;Cratère;;;;William A. Anders;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronaute;Etats-Unis;américain;20;20 ème siècle;??;1933;Vivant;Vivant;Astronaute de la mission Apollo 8 en décembre 1968 avec Frank Borman et Jim Lovell.;-143.300998;216.699002;143.301° Ouest;-41.314565;41.315° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-030-H1;40;40;24;24;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Anders;Anders;259;41.3265;-41.3145650912227;216.699001995286;-40.6331272125244;-41.9960021972656;217.606531143188;215.791475296021;LOLA2011;North America;American;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1970-01-01 00:00:00;;William Alison. American astronaut (1933-Live).;http://planetarynames.wr.usgs.gov/Feature/259
ANDERSON;AA1550N17079E;1550N17079;AA;Cratère;;;;John A. Anderson;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1876;??;1959;??;170.794245;170.794245;170.794° Est;15.499299;15.499° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;II-034-M;109;109;64;64;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Anderson;Anderson;260;105.328;15.4992990955535;170.794244715015;17.2361850738525;13.762414932251;172.598360061646;168.989912033081;LOLA2011;North America;American;Crater, craters;AA;Sharonov;LAC-68;Adopted by IAU;1970-01-01 00:00:00;;John August. American astronomer (1876-1959).;http://planetarynames.wr.usgs.gov/Feature/260
ANDERSSON;AA4995S09546W;4995S09546;AA;Cratère;;;;Leif Erland;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1943;??;1979;??;-95.462756;264.537244;95.463° Ouest;-49.949754;49.950° Sud;Zone des librations;Sud-Ouest;;VI;Hausen;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;13;13;8;8;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm;Andersson;Andersson;261;13.4195;-49.949753650617;264.53724375419;-49.728723526001;-50.171272277832;264.880487442017;264.192422866821;LOLA2011;North America;American;Crater, craters;AA;Arrhenius;LAC-135;Adopted by IAU;1985-01-01 00:00:00;;Leif Erland. American astronomer (1943-1979).;http://planetarynames.wr.usgs.gov/Feature/261
ANDRONOV;AA2268S14611E;2268S14611;AA;Cratère;;;;Aleksandr Aleksandrovich Andronov;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;URSS;soviétique;20;20 ème siècle;??;1901;??;1952;??;146.108215;146.108215;146.108° Est;-22.680696;22.681° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;16;16;9;9;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Andronov;Andronov;265;16.5674;-22.6806956839837;146.108214810955;-22.4075145721436;-22.9538745880127;146.404497146606;145.811933517456;LOLA2011;Europe;Soviet;Crater, craters;AA;Gagarin;LAC-102;Adopted by IAU;1976-01-01 00:00:00;;Aleksandr Aleksandrovich. Soviet physicist (1901-1952).;http://planetarynames.wr.usgs.gov/Feature/265
ANTONIADI;AA6930S17306W;6930S17306;AA;Cratère;;;;Eugène M. Antoniadi;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;France;français;20;20 ème siècle;Istanbul;1870;Meudon;1944;Etudes des surfaces planétaires (Mars et Mercure notamment) avec la lunette de 82 cm de Meudon. Opposant à la théorie des canaux martiens de Lowell.;-173.058476;186.941524;173.058° Ouest;-69.302643;69.303° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;143;143;84;84;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Antoniadi;Antoniadi;296;137.917;-69.3026425030756;186.941523723255;-67.0280323028564;-71.5772457122803;193.366064071655;180.516599655151;LOLA2011;Europe;France;Crater, craters;AA;Minnaert;LAC-141;Adopted by IAU;1970-01-01 00:00:00;;Eugène Michael. Turkish-born French astronomer (1870-1944).;http://planetarynames.wr.usgs.gov/Feature/296
ANUCHIN;AA4885S10166E;4885S10166;AA;Cratère;;;;Dimitri N. Anuchin;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Géographe;URSS;soviétique;20;20 ème siècle;??;1843;??;1923;??;101.659741;101.659741;101.660° Est;-48.853049;48.853° Sud;Face cachée;Sud-Est;;V;Hale;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;IV-009-H1 IV-008-M ;57;57;34;34;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm;Anuchin;Anuchin;304;62.1396;-48.8530487794004;101.659740771445;-47.8351860046387;-49.8718566894531;103.190969467163;100.12428855896;LOLA2011;Europe;Russia;Crater, craters;AA;Fechner;LAC-130;Adopted by IAU;1979-01-01 00:00:00;;Dimitrii Nikolaevich. Russian geographer (1843-1923).;http://planetarynames.wr.usgs.gov/Feature/304
APOLLO;AA3569S15148W;3569S15148;AA;Cratère;;;;Apollo missions lunaires américaines;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Alunissages;Etats-Unis;américains;20;20 ème siècle;;1967;;1972;Dédié aux missions humaines américaines Apollo qui amenèrent 12 astronautes à la surface de la Lune.;-151.477727;208.522273;151.478° Ouest;-35.687407;35.687° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;537;537;316;316;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Apollo;Apollo;326;524.232;-35.6874066055336;208.522273009833;-28.1193828582764;-44.1923408508301;219.417112350464;197.925687789917;LOLA2011;Europe;Greek;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1970-01-01 00:00:00;;Named to honor Apollo missions.;http://planetarynames.wr.usgs.gov/Feature/326
APPLETON;AA3705N15817E;3705N15817;AA;Cratère;;;;Sir Edward Victor Appleton;UAI 1985 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Royaume Uni;britannique;20;20 ème siècle;Bradford;1892;Edimbourg;1965;Assistant de Rutherford. Ministre de la recherche en 1939. Etude sur l'ionosphère. Auteur du premier écho radar sur la Lune en 1946. Prix Nobel en 1947. ;158.168905;158.168905;158.169° Est;37.046473;37.046° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-085-H2 V-085-M V-103-M;63;63;37;37;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Appleton;Appleton;330;64.591;37.0464734688501;158.168904665638;38.1115245819092;35.981424331665;159.503839492798;156.834012985229;LOLA2011;Europe;England;Crater, craters;AA;Chandler;LAC-32;Adopted by IAU;1970-01-01 00:00:00;;Sir Edward Victor. British physicist. Nobel laureate (1892-1965).;http://planetarynames.wr.usgs.gov/Feature/330
ARMINSKI;AA1636S15422E;1636S15422;AA;Cratère;;;;Franciszek Arminski;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Pologne;polonais;19;19 ème siècle;??;1789;??;1848;??;154.216222;154.216222;154.216° Est;-16.362761;16.363° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;II-075-M II-075-H1;26;26;15;15;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Armiński;Arminski;385;26.7602;-16.3627608781313;154.216221668785;-15.9215126037598;-16.8040084838867;154.676061630249;153.756383895874;LOLA2011;Europe;Poland;Crater, craters;AA;O'Day;LAC-103;Adopted by IAU;1976-01-01 00:00:00;;Franciszek. Polish astronomer (1789-1848). (Spelling changed from Armínski.);http://planetarynames.wr.usgs.gov/Feature/385
ARRHENIUS;AA5558S09145W;5558S09145;AA;Cratère;;;;Svante A. Arrhenius;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Scientifique;Suède;suédois;20;20 ème siècle;Wijk;1859;Stockholm;1927;Recteur de l'université de Stockholm en 1897. Directeur de l'institut Nobel en 1905. Théorie de l'ionisation des électrolytes en 1887. Auteur de l'hypothèse de la panspermie en 1900 et d'une théorie cosmogonique. Prix Nobel de chimie en 1903.;-91.453660;268.546340;91.454° Ouest;-55.583694;55.584° Sud;Zone des librations;Sud-Ouest;;VI;Hausen;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;IV-038-H2 IV-193-H3;40;40;24;24;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm;Arrhenius;Arrhenius;391;40.93;-55.5836943611335;268.546339825291;-54.9087924957275;-56.2585964202881;269.740015029907;267.352640151978;LOLA2011;Europe;Sweden;Crater, craters;AA;Arrhenius;LAC-135;Adopted by IAU;1970-01-01 00:00:00;;Svante August. Swedish chemist. Nobel laureate (1859-1927).;http://planetarynames.wr.usgs.gov/Feature/391
ARTAMONOV;AA2544N10379E;2544N10379;AA;Cratère;;;;Nikolaj N. Artamonov;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Ingénieur;URSS;soviétique;20;20 ème siècle;??;1906;??;1965;Scientifique impliqué dans le programme de lanceurs spatiaux soviétiques.;103.785321;103.785321;103.785° Est;25.438663;25.439° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;60;60;35;35;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Artamonov;Artamonov;398;62.4458;25.4386629912409;103.785321092339;26.4683666229248;24.4089603424072;104.926568984985;102.644102096558;LOLA2011;Europe;Soviet;Crater, craters;AA;Joliot;LAC-46;Adopted by IAU;1970-01-01 00:00:00;;Nikolaj N.. Soviet rocket scientist (1906-1965).;http://planetarynames.wr.usgs.gov/Feature/398
ARTEM'EV;AA1040N14522W;1040N14522;AA;Cratère;;;;Vladimir A. Artem'ev;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Ingénieur;URSS;soviétique;20;20 ème siècle;??;1885;??;1962;Scientifique impliqué dans le programme de lanceurs spatiaux soviétiques.;-145.222169;214.777831;145.222° Ouest;10.395306;10.395° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-032-M;67;67;39;39;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Artem'ev;Artem ev;402;66.391;10.3953061736441;214.777830772232;11.4900569915771;9.30055809020996;215.890718460083;213.664827346802;LOLA2011;Europe;Soviet;Crater, craters;AA;Kibalchich;LAC-70;Adopted by IAU;1970-01-01 00:00:00;;Vladimir Andreevich. Soviet rocket scientist (1885-1962).;http://planetarynames.wr.usgs.gov/Feature/402
AVICENNA;AA3963N09728W;3963N09728;AA;Cratère;;;;Abu Ali Al Husayn Ibn Sina;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Philosophe;Iran;iranien;11;11ème siècle:;Afchana;980;Hamadhan;1037;Médecin du prince de Boukhara. Auteur du Canon de la médecine. Description de nombreuses maladies et de leur traitement. Auteur d'une cosmologie basée sur les êtres possibles et nécessaires.;-97.276815;262.723185;97.277° Ouest;39.625434;39.625° Nord;Zone des librations;Nord-Ouest;;VIII;Röntgen;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;74;74;44;44;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm;Avicenna;Avicenna;509;72.9882;39.6254337800338;262.723184653644;40.8289318084717;38.4219341278076;264.286748886108;261.159624099731;LOLA2011;Asia;Persian;Crater, craters;AA;Lorentz;LAC-36;Adopted by IAU;1970-01-01 00:00:00;;Abu Ali Al-Hussein Ibn Abdallah. Persian doctor (980-1037).;http://planetarynames.wr.usgs.gov/Feature/509
AVOGADRO;AA6321N16536E;6321N16536;AA;Cratère;;;;Amedeo (Conte Di Quarengna e Cerreto);UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Chimiste;Italie;italien;19;19 ème siècle;Turin;1776;Turin;1856;Professeur de physique à l'université de Turin en 1820. Découvreur du nombre d'atomes dans un atome-gramme. Auteur d'une loi sur la densité des gaz.;165.364482;165.364482;165.364° Est;63.213802;63.214° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;139;139;82;82;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Avogadro;Avogadro;510;129.84;63.213802002205;165.364481622707;65.3547306060791;61.0728740692139;170.14174079895;160.586797714233;LOLA2011;Europe;Italy;Crater, craters;AA;D'Alembert;LAC-18;Adopted by IAU;1970-01-01 00:00:00;;Amedeo (Conte Di Quarengna). Italian physicist (1776-1856).;http://planetarynames.wr.usgs.gov/Feature/510
